user_id,product_id,rating
26911,295,1
26911,298,1
26957,4,4
26957,5,4
26957,30,3
26957,32,4
26957,59,5
26957,62,5
26957,64,2
26957,67,1
26957,74,2
26957,81,2
26957,84,2
26957,87,2
26957,97,3
26957,111,2
26957,120,3
26957,126,2
26957,128,4
26957,137,3
26957,144,5
26957,146,1
26957,154,1
26957,166,4
26957,180,4
26957,182,2
26957,188,3
26957,196,5
26957,219,1
26957,229,5
26957,241,5
26957,249,1
26957,252,4
26957,255,2
26957,264,4
26957,276,2
26957,294,5
26957,295,4
26957,298,1
27025,4,3
27025,5,3
27025,30,2
27025,32,4
27025,59,2
27025,62,3
27025,64,3
27025,67,3
27025,74,1
27025,81,1
27025,84,4
27025,87,2
27025,97,2
27025,111,1
27025,120,2
27025,126,3
27025,128,3
27025,137,2
27025,144,4
27025,146,1
27025,154,3
27025,166,5
27025,180,1
27025,182,2
27025,188,3
27025,196,4
27025,219,1
27025,229,3
27025,241,2
27025,249,4
27025,252,5
27025,255,5
27025,264,2
27025,276,2
27025,294,2
27025,295,1
27025,298,2
27155,4,2
27155,5,3
27155,30,4
27155,32,5
27155,59,2
27155,62,2
27155,64,2
27155,67,3
27155,74,3
27155,81,3
27155,84,4
27155,87,4
27155,97,4
27155,111,3
27155,120,3
27155,126,3
27155,128,5
27155,137,4
27155,144,4
27155,146,4
27155,154,3
27155,166,3
27155,180,2
27155,182,3
27155,188,3
27155,196,3
27155,219,4
27155,229,2
27155,241,3
27155,249,2
27155,252,3
27155,255,4
27155,264,4
27155,276,4
27155,294,4
27155,295,1
27155,298,1
27651,4,4
27651,5,3
27651,30,4
27651,32,4
27651,59,4
27651,62,2
27651,64,4
27651,67,5
27651,74,4
27651,81,1
27651,84,4
27651,87,3
27651,97,2
27651,111,4
27651,120,2
27651,126,2
27651,128,3
27651,137,4
27651,144,1
27651,146,4
27651,154,3
27651,166,3
27651,180,3
27651,182,4
27651,188,4
27651,196,2
27651,219,4
27651,229,1
27651,241,1
27651,249,1
27651,252,3
27651,255,2
27651,264,4
27651,276,4
27651,294,4
27651,295,3
27651,298,2
28201,4,5
28201,5,5
28201,30,4
28201,32,4
28201,59,3
28201,62,3
28201,64,3
28201,67,1
28201,74,3
28201,81,1
28201,84,4
28201,87,3
28201,97,4
28201,111,4
28201,120,3
28201,126,2
28201,128,3
28201,137,2
28201,144,3
28201,146,3
28201,154,4
28201,166,4
28201,180,4
28201,182,4
28201,188,4
28201,196,4
28201,219,3
28201,229,1
28201,241,1
28201,249,1
28201,252,3
28201,255,3
28201,264,1
28201,276,3
28201,294,4
28201,295,1
28201,298,2
28394,4,3
28394,5,5
28394,30,4
28394,32,4
28394,59,2
28394,62,3
28394,64,2
28394,67,1
28394,74,1
28394,81,1
28394,84,4
28394,87,1
28394,97,1
28394,111,3
28394,120,1
28394,126,3
28394,128,5
28394,137,5
28394,144,5
28394,146,2
28394,154,3
28394,166,2
28394,180,2
28394,182,2
28394,188,2
28394,196,2
28394,219,1
28394,229,3
28394,241,1
28394,249,1
28394,252,1
28394,255,3
28394,264,3
28394,276,3
28394,294,3
28394,295,2
28394,298,2
28635,4,1
28635,5,1
28635,30,4
28635,32,5
28635,59,4
28635,62,1
28635,64,4
28635,67,3
28635,74,1
28635,81,3
28635,84,4
28635,87,1
28635,97,1
28635,111,4
28635,120,1
28635,126,4
28635,128,1
28635,137,1
28635,144,3
28635,146,1
28635,154,1
28635,166,5
28635,180,1
28635,182,3
28635,188,4
28635,196,4
28635,219,1
28635,229,1
28635,241,2
28635,249,1
28635,252,5
28635,255,5
28635,264,1
28635,276,4
28635,294,1
28635,295,1
28635,298,1
28973,4,5
28973,5,4
28973,30,5
28973,32,5
28973,59,4
28973,62,4
28973,64,4
28973,67,3
28973,74,3
28973,81,3
28973,84,4
28973,87,2
28973,97,2
28973,111,4
28973,120,4
28973,126,5
28973,128,4
28973,137,4
28973,144,4
28973,146,2
28973,154,4
28973,166,4
28973,180,3
28973,182,3
28973,188,4
28973,196,4
28973,219,3
28973,229,3
28973,241,3
28973,249,3
28973,252,3
28973,255,4
28973,264,4
28973,276,4
28973,294,1
28973,295,3
28973,298,4
29216,4,4
29216,5,2
29216,30,5
29216,32,4
29216,59,1
29216,62,3
29216,64,4
29216,67,1
29216,74,3
29216,81,5
29216,84,5
29216,87,3
29216,97,3
29216,111,4
29216,120,4
29216,126,3
29216,128,4
29216,137,4
29216,144,5
29216,146,1
29216,154,4
29216,166,3
29216,180,4
29216,182,4
29216,188,4
29216,196,4
29216,219,1
29216,229,3
29216,241,5
29216,249,3
29216,252,5
29216,255,3
29216,264,1
29216,276,1
29216,294,4
29216,295,3
29216,298,4
29503,4,4
29503,5,2
29503,30,4
29503,32,3
29503,59,3
29503,62,5
29503,64,4
29503,67,5
29503,74,4
29503,81,1
29503,84,5
29503,87,3
29503,97,5
29503,111,5
29503,120,5
29503,126,3
29503,128,5
29503,137,5
29503,144,4
29503,146,5
29503,154,4
29503,166,5
29503,180,5
29503,182,3
29503,188,4
29503,196,3
29503,219,4
29503,229,4
29503,241,1
29503,249,5
29503,252,4
29503,255,1
29503,264,4
29503,276,3
29503,294,3
29503,295,3
29503,298,5
29802,4,2
29802,5,2
29802,30,3
29802,32,5
29802,59,3
29802,62,3
29802,64,3
29802,67,3
29802,74,3
29802,81,3
29802,84,1
29802,87,2
29802,97,1
29802,111,3
29802,120,3
29802,126,3
29802,128,2
29802,137,2
29802,144,5
29802,146,3
29802,154,2
29802,166,3
29802,180,2
29802,182,3
29802,188,2
29802,196,3
29802,219,1
29802,229,5
29802,241,5
29802,249,3
29802,252,3
29802,255,4
29802,264,4
29802,276,4
29802,294,1
29802,295,2
29802,298,1
30076,4,5
30076,5,3
30076,30,5
30076,32,1
30076,59,4
30076,62,2
30076,64,2
30076,67,3
30076,74,2
30076,81,2
30076,84,5
30076,87,2
30076,97,1
30076,111,5
30076,120,1
30076,126,2
30076,128,3
30076,137,2
30076,144,1
30076,146,3
30076,154,1
30076,166,2
30076,180,1
30076,182,2
30076,188,2
30076,196,1
30076,219,4
30076,229,1
30076,241,3
30076,249,1
30076,252,4
30076,255,4
30076,264,5
30076,276,5
30076,294,4
30076,295,5
30076,298,2
30265,4,5
30265,5,5
30265,30,3
30265,32,4
30265,59,2
30265,62,2
30265,64,2
30265,67,3
30265,74,3
30265,81,3
30265,84,3
30265,87,5
30265,97,4
30265,111,5
30265,120,4
30265,126,3
30265,128,5
30265,137,5
30265,144,5
30265,146,4
30265,154,4
30265,166,3
30265,180,3
30265,182,4
30265,188,5
30265,196,3
30265,219,4
30265,229,3
30265,241,4
30265,249,2
30265,252,4
30265,255,3
30265,264,5
30265,276,4
30265,294,5
30265,295,3
30265,298,2
30526,4,1
30526,5,1
30526,30,1
30526,32,1
30526,59,3
30526,62,1
30526,64,2
30526,67,1
30526,74,1
30526,81,1
30526,84,4
30526,87,1
30526,97,2
30526,111,1
30526,120,1
30526,126,1
30526,128,1
30526,137,1
30526,144,1
30526,146,1
30526,154,3
30526,166,2
30526,180,3
30526,182,2
30526,188,5
30526,196,1
30526,219,5
30526,229,5
30526,241,2
30526,249,4
30526,252,5
30526,255,1
30526,264,5
30526,276,5
30526,294,1
30526,295,5
30526,298,5
30965,4,4
30965,5,4
30965,30,5
30965,32,5
30965,59,3
30965,62,3
30965,64,4
30965,67,3
30965,74,5
30965,81,2
30965,84,5
30965,87,3
30965,97,2
30965,111,5
30965,120,5
30965,126,4
30965,128,4
30965,137,3
30965,144,5
30965,146,4
30965,154,4
30965,166,4
30965,180,5
30965,182,5
30965,188,5
30965,196,4
30965,219,2
30965,229,4
30965,241,5
30965,249,1
30965,252,2
30965,255,4
30965,264,3
30965,276,3
30965,294,5
30965,295,2
30965,298,3
31784,4,2
31784,5,2
31784,30,3
31784,32,4
31784,59,5
31784,62,1
31784,64,5
31784,67,5
31784,74,4
31784,81,4
31784,84,3
31784,87,1
31784,97,2
31784,111,5
31784,120,4
31784,126,3
31784,128,1
31784,137,3
31784,144,2
31784,146,1
31784,154,1
31784,166,1
31784,180,3
31784,182,4
31784,188,2
31784,196,2
31784,219,4
31784,229,3
31784,241,5
31784,249,1
31784,252,4
31784,255,2
31784,264,5
31784,276,5
31784,294,3
31784,295,1
31784,298,1
32019,4,2
32019,5,3
32019,30,4
32019,32,3
32019,59,3
32019,62,4
32019,64,4
32019,67,4
32019,74,3
32019,81,2
32019,84,4
32019,87,4
32019,97,1
32019,111,4
32019,120,3
32019,126,2
32019,128,5
32019,137,4
32019,144,1
32019,146,3
32019,154,4
32019,166,4
32019,180,1
32019,182,2
32019,188,2
32019,196,2
32019,219,1
32019,229,4
32019,241,2
32019,249,2
32019,252,2
32019,255,5
32019,264,3
32019,276,3
32019,294,4
32019,295,1
32019,298,1
32229,4,5
32229,5,5
32229,30,1
32229,32,1
32229,59,1
32229,62,4
32229,64,1
32229,67,1
32229,74,5
32229,81,1
32229,84,4
32229,87,1
32229,97,4
32229,111,4
32229,120,3
32229,126,5
32229,128,1
32229,137,1
32229,144,1
32229,146,1
32229,154,5
32229,166,1
32229,180,3
32229,182,5
32229,188,4
32229,196,1
32229,219,1
32229,229,1
32229,241,1
32229,249,4
32229,252,5
32229,255,1
32229,264,1
32229,276,1
32229,294,1
32229,295,3
32229,298,5
32252,4,5
32252,5,5
32252,30,5
32252,32,5
32252,59,1
32252,62,5
32252,64,5
32252,67,1
32252,74,5
32252,81,5
32252,84,5
32252,87,5
32252,97,5
32252,111,5
32252,120,5
32252,126,5
32252,128,5
32252,137,5
32252,144,5
32252,146,5
32252,154,5
32252,166,5
32252,180,5
32252,182,5
32252,188,5
32252,196,5
32252,219,5
32252,229,1
32252,241,1
32252,249,1
32252,252,4
32252,255,5
32252,264,1
32252,276,1
32252,294,5
32252,295,5
32252,298,5
32368,4,3
32368,5,2
32368,30,2
32368,32,4
32368,59,1
32368,62,1
32368,64,1
32368,67,1
32368,74,1
32368,81,1
32368,84,1
32368,87,1
32368,97,1
32368,111,2
32368,120,1
32368,126,2
32368,128,4
32368,137,4
32368,144,4
32368,146,1
32368,154,1
32368,166,1
32368,180,2
32368,182,1
32368,188,2
32368,196,2
32368,219,2
32368,229,1
32368,241,1
32368,249,1
32368,252,1
32368,255,1
32368,264,2
32368,276,1
32368,294,1
32368,295,1
32368,298,2
33121,4,3
33121,5,2
33121,30,3
33121,32,5
33121,59,5
33121,62,5
33121,64,5
33121,67,3
33121,74,3
33121,81,5
33121,84,2
33121,87,1
33121,97,1
33121,111,1
33121,120,1
33121,126,1
33121,128,5
33121,137,2
33121,144,2
33121,146,3
33121,154,2
33121,166,5
33121,180,2
33121,182,2
33121,188,3
33121,196,1
33121,219,5
33121,229,5
33121,241,5
33121,249,5
33121,252,5
33121,255,5
33121,264,5
33121,276,5
33121,294,5
33121,295,1
33121,298,1
33424,4,3
33424,5,4
33424,30,4
33424,32,5
33424,59,2
33424,62,2
33424,64,2
33424,67,3
33424,74,2
33424,81,2
33424,84,4
33424,87,2
33424,97,4
33424,111,4
33424,120,3
33424,126,2
33424,128,4
33424,137,2
33424,144,3
33424,146,2
33424,154,1
33424,166,3
33424,180,1
33424,182,3
33424,188,2
33424,196,3
33424,219,3
33424,229,2
33424,241,2
33424,249,1
33424,252,1
33424,255,3
33424,264,5
33424,276,5
33424,294,5
33424,295,3
33424,298,2
33540,4,3
33540,5,4
33540,30,5
33540,32,2
33540,59,3
33540,62,3
33540,64,2
33540,67,2
33540,74,3
33540,81,2
33540,84,4
33540,87,1
33540,97,2
33540,111,4
33540,120,4
33540,126,5
33540,128,3
33540,137,1
33540,144,2
33540,146,1
33540,154,4
33540,166,4
33540,180,5
33540,182,5
33540,188,5
33540,196,2
33540,219,2
33540,229,1
33540,241,1
33540,249,1
33540,252,2
33540,255,1
33540,264,2
33540,276,3
33540,294,1
33540,295,4
33540,298,4
33812,4,4
33812,5,4
33812,30,1
33812,32,3
33812,59,1
33812,62,1
33812,64,1
33812,67,2
33812,74,2
33812,81,3
33812,84,1
33812,87,1
33812,97,1
33812,111,1
33812,120,1
33812,126,4
33812,128,5
33812,137,5
33812,144,5
33812,146,5
33812,154,4
33812,166,3
33812,180,2
33812,182,5
33812,188,3
33812,196,3
33812,219,2
33812,229,5
33812,241,5
33812,249,1
33812,252,1
33812,255,5
33812,264,1
33812,276,1
33812,294,3
33812,295,1
33812,298,5
33833,4,5
33833,5,1
33833,30,1
33833,32,5
33833,59,1
33833,62,1
33833,64,5
33833,67,1
33833,74,1
33833,81,1
33833,84,2
33833,87,3
33833,97,2
33833,111,1
33833,120,1
33833,126,2
33833,128,3
33833,137,5
33833,144,4
33833,146,1
33833,154,2
33833,166,5
33833,180,1
33833,182,1
33833,188,5
33833,196,4
33833,219,1
33833,229,5
33833,241,5
33833,249,3
33833,252,5
33833,255,5
33833,264,2
33833,276,1
33833,294,1
33833,295,1
33833,298,2
34306,4,1
34306,5,3
34306,30,2
34306,32,3
34306,59,4
34306,62,3
34306,64,5
34306,67,3
34306,74,1
34306,81,4
34306,84,3
34306,87,1
34306,97,1
34306,111,1
34306,120,1
34306,126,3
34306,128,3
34306,137,3
34306,144,3
34306,146,2
34306,154,1
34306,166,4
34306,180,1
34306,182,3
34306,188,3
34306,196,3
34306,219,2
34306,229,5
34306,241,5
34306,249,4
34306,252,4
34306,255,5
34306,264,2
34306,276,3
34306,294,2
34306,295,1
34306,298,2
34353,4,4
34353,5,2
34353,30,3
34353,32,5
34353,59,4
34353,62,5
34353,64,4
34353,67,4
34353,74,4
34353,81,5
34353,84,4
34353,87,4
34353,97,4
34353,111,4
34353,120,3
34353,126,4
34353,128,4
34353,137,2
34353,144,2
34353,146,3
34353,154,2
34353,166,4
34353,180,2
34353,182,4
34353,188,4
34353,196,4
34353,219,1
34353,229,5
34353,241,4
34353,249,3
34353,252,4
34353,255,3
34353,264,2
34353,276,3
34353,294,4
34353,295,1
34353,298,1
34459,4,4
34459,5,2
34459,30,4
34459,32,5
34459,59,4
34459,62,2
34459,64,2
34459,67,2
34459,74,2
34459,81,3
34459,84,1
34459,87,4
34459,97,2
34459,111,1
34459,120,1
34459,126,4
34459,128,3
34459,137,4
34459,144,3
34459,146,3
34459,154,3
34459,166,5
34459,180,4
34459,182,4
34459,188,3
34459,196,3
34459,219,2
34459,229,3
34459,241,2
34459,249,1
34459,252,3
34459,255,1
34459,264,4
34459,276,4
34459,294,3
34459,295,1
34459,298,1
34694,4,4
34694,5,4
34694,30,5
34694,32,4
34694,59,5
34694,62,2
34694,64,5
34694,67,2
34694,74,3
34694,81,3
34694,84,4
34694,87,4
34694,97,1
34694,111,3
34694,120,3
34694,126,5
34694,128,4
34694,137,4
34694,144,3
34694,146,3
34694,154,1
34694,166,3
34694,180,1
34694,182,5
34694,188,4
34694,196,4
34694,219,2
34694,229,4
34694,241,4
34694,249,3
34694,252,5
34694,255,5
34694,264,5
34694,276,1
34694,294,5
34694,295,2
34694,298,2
35753,4,5
35753,5,3
35753,30,3
35753,32,1
35753,59,1
35753,62,4
35753,64,2
35753,67,1
35753,74,1
35753,81,1
35753,84,3
35753,87,1
35753,97,1
35753,111,2
35753,120,1
35753,126,4
35753,128,4
35753,137,1
35753,144,1
35753,146,1
35753,154,2
35753,166,1
35753,180,1
35753,182,4
35753,188,3
35753,196,4
35753,219,1
35753,229,1
35753,241,4
35753,249,1
35753,252,5
35753,255,4
35753,264,1
35753,276,1
35753,294,2
35753,295,2
35753,298,5
35857,4,1
35857,5,4
35857,30,3
35857,32,5
35857,59,4
35857,62,3
35857,64,5
35857,67,5
35857,74,2
35857,81,5
35857,84,5
35857,87,4
35857,97,3
35857,111,5
35857,120,2
35857,126,3
35857,128,3
35857,137,4
35857,144,4
35857,146,2
35857,154,4
35857,166,4
35857,180,2
35857,182,2
35857,188,2
35857,196,2
35857,219,1
35857,229,4
35857,241,5
35857,249,5
35857,252,3
35857,255,5
35857,264,4
35857,276,1
35857,294,2
35857,295,1
35857,298,1
36596,4,4
36596,5,5
36596,30,5
36596,32,4
36596,59,5
36596,62,4
36596,64,5
36596,67,4
36596,74,4
36596,81,5
36596,84,4
36596,87,2
36596,97,2
36596,111,3
36596,120,4
36596,126,3
36596,128,2
36596,137,4
36596,144,4
36596,146,1
36596,154,4
36596,166,4
36596,180,3
36596,182,4
36596,188,1
36596,196,1
36596,219,4
36596,229,5
36596,241,4
36596,249,5
36596,252,4
36596,255,5
36596,264,3
36596,276,4
36596,294,5
36596,295,3
36596,298,1
36933,4,1
36933,5,1
36933,30,1
36933,32,1
36933,59,1
36933,62,3
36933,64,1
36933,67,1
36933,74,3
36933,81,1
36933,84,5
36933,87,1
36933,97,2
36933,111,4
36933,120,2
36933,126,1
36933,128,1
36933,137,1
36933,144,1
36933,146,1
36933,154,5
36933,166,1
36933,180,5
36933,182,5
36933,188,5
36933,196,1
36933,219,1
36933,229,1
36933,241,1
36933,249,1
36933,252,3
36933,255,1
36933,264,1
36933,276,1
36933,294,1
36933,295,4
36933,298,5
37057,4,2
37057,5,4
37057,30,2
37057,32,4
37057,59,5
37057,62,4
37057,64,3
37057,67,1
37057,74,1
37057,81,3
37057,84,4
37057,87,2
37057,97,2
37057,111,3
37057,120,1
37057,126,2
37057,128,2
37057,137,5
37057,144,3
37057,146,1
37057,154,2
37057,166,5
37057,180,3
37057,182,1
37057,188,3
37057,196,2
37057,219,1
37057,229,5
37057,241,5
37057,249,1
37057,252,5
37057,255,5
37057,264,2
37057,276,4
37057,294,1
37057,295,1
37057,298,3
37386,4,3
37386,5,5
37386,30,2
37386,32,5
37386,59,4
37386,62,2
37386,64,1
37386,67,1
37386,74,1
37386,81,1
37386,84,4
37386,87,3
37386,97,4
37386,111,4
37386,120,1
37386,126,1
37386,128,4
37386,137,3
37386,144,3
37386,146,1
37386,154,4
37386,166,2
37386,180,3
37386,182,3
37386,188,3
37386,196,2
37386,219,1
37386,229,2
37386,241,1
37386,249,1
37386,252,2
37386,255,1
37386,264,3
37386,276,2
37386,294,3
37386,295,2
37386,298,1
37494,4,5
37494,5,4
37494,30,3
37494,32,5
37494,59,5
37494,62,5
37494,64,5
37494,67,5
37494,74,5
37494,81,5
37494,84,5
37494,87,5
37494,97,5
37494,111,5
37494,120,5
37494,126,5
37494,128,5
37494,137,5
37494,144,5
37494,146,1
37494,154,1
37494,166,5
37494,180,1
37494,182,1
37494,188,1
37494,196,5
37494,219,3
37494,229,3
37494,241,2
37494,249,5
37494,252,5
37494,255,5
37494,264,3
37494,276,5
37494,294,5
37494,295,1
37494,298,1
37597,4,4
37597,5,2
37597,30,3
37597,32,3
37597,59,5
37597,62,5
37597,64,4
37597,67,2
37597,74,3
37597,81,4
37597,84,5
37597,87,5
37597,97,4
37597,111,3
37597,120,2
37597,126,5
37597,128,5
37597,137,2
37597,144,2
37597,146,1
37597,154,2
37597,166,2
37597,180,5
37597,182,5
37597,188,4
37597,196,3
37597,219,3
37597,229,3
37597,241,3
37597,249,1
37597,252,3
37597,255,5
37597,264,3
37597,276,1
37597,294,1
37597,295,3
37597,298,5
38738,4,4
38738,5,2
38738,30,4
38738,32,5
38738,59,3
38738,62,2
38738,64,4
38738,67,4
38738,74,3
38738,81,3
38738,84,2
38738,87,2
38738,97,2
38738,111,2
38738,120,3
38738,126,3
38738,128,4
38738,137,2
38738,144,3
38738,146,5
38738,154,2
38738,166,3
38738,180,1
38738,182,4
38738,188,1
38738,196,1
38738,219,2
38738,229,3
38738,241,4
38738,249,2
38738,252,1
38738,255,3
38738,264,1
38738,276,1
38738,294,2
38738,295,1
38738,298,2
38983,4,2
38983,5,4
38983,30,5
38983,32,4
38983,59,5
38983,62,3
38983,64,4
38983,67,5
38983,74,3
38983,81,3
38983,84,3
38983,87,3
38983,97,2
38983,111,3
38983,120,2
38983,126,4
38983,128,5
38983,137,4
38983,144,3
38983,146,2
38983,154,2
38983,166,5
38983,180,3
38983,182,2
38983,188,2
38983,196,4
38983,219,3
38983,229,5
38983,241,4
38983,249,4
38983,252,5
38983,255,3
38983,264,2
38983,276,3
38983,294,2
38983,295,1
38983,298,2
39709,4,5
39709,5,3
39709,30,5
39709,32,5
39709,59,4
39709,62,2
39709,64,4
39709,67,4
39709,74,2
39709,81,1
39709,84,5
39709,87,5
39709,97,5
39709,111,5
39709,120,5
39709,126,5
39709,128,4
39709,137,5
39709,144,5
39709,146,5
39709,154,5
39709,166,4
39709,180,4
39709,182,4
39709,188,5
39709,196,4
39709,219,2
39709,229,4
39709,241,1
39709,249,1
39709,252,3
39709,255,4
39709,264,3
39709,276,4
39709,294,2
39709,295,2
39709,298,2
40145,4,2
40145,5,3
40145,30,4
40145,32,5
40145,59,5
40145,62,5
40145,64,3
40145,67,3
40145,74,5
40145,81,4
40145,84,5
40145,87,4
40145,97,3
40145,111,3
40145,120,4
40145,126,5
40145,128,3
40145,137,4
40145,144,5
40145,146,5
40145,154,3
40145,166,4
40145,180,3
40145,182,4
40145,188,5
40145,196,5
40145,219,5
40145,229,5
40145,241,4
40145,249,2
40145,252,1
40145,255,3
40145,264,3
40145,276,3
40145,294,4
40145,295,2
40145,298,3
40665,4,4
40665,5,4
40665,30,3
40665,32,4
40665,59,2
40665,62,3
40665,64,2
40665,67,2
40665,74,1
40665,81,1
40665,84,3
40665,87,2
40665,97,2
40665,111,2
40665,120,3
40665,126,4
40665,128,4
40665,137,4
40665,144,3
40665,146,1
40665,154,2
40665,166,2
40665,180,3
40665,182,3
40665,188,2
40665,196,2
40665,219,1
40665,229,2
40665,241,2
40665,249,1
40665,252,1
40665,255,2
40665,264,1
40665,276,1
40665,294,2
40665,295,1
40665,298,3
41135,4,4
41135,5,2
41135,30,4
41135,32,2
41135,59,5
41135,62,2
41135,64,5
41135,67,2
41135,74,4
41135,81,2
41135,84,4
41135,87,4
41135,97,4
41135,111,2
41135,120,2
41135,126,3
41135,128,4
41135,137,4
41135,144,4
41135,146,3
41135,154,3
41135,166,3
41135,180,3
41135,182,3
41135,188,3
41135,196,2
41135,219,3
41135,229,4
41135,241,3
41135,249,2
41135,252,2
41135,255,3
41135,264,2
41135,276,2
41135,294,3
41135,295,3
41135,298,3
41174,4,2
41174,5,4
41174,30,2
41174,32,5
41174,59,2
41174,62,2
41174,64,1
41174,67,3
41174,74,2
41174,81,1
41174,84,3
41174,87,1
41174,97,4
41174,111,2
41174,120,1
41174,126,5
41174,128,5
41174,137,2
41174,144,5
41174,146,1
41174,154,4
41174,166,5
41174,180,2
41174,182,4
41174,188,4
41174,196,4
41174,219,1
41174,229,4
41174,241,2
41174,249,1
41174,252,4
41174,255,3
41174,264,1
41174,276,1
41174,294,1
41174,295,4
41174,298,1
41367,4,3
41367,5,4
41367,30,4
41367,32,4
41367,59,4
41367,62,3
41367,64,4
41367,67,3
41367,74,3
41367,81,4
41367,84,3
41367,87,3
41367,97,3
41367,111,3
41367,120,3
41367,126,4
41367,128,3
41367,137,3
41367,144,2
41367,146,4
41367,154,3
41367,166,4
41367,180,2
41367,182,3
41367,188,3
41367,196,4
41367,219,1
41367,229,4
41367,241,1
41367,249,1
41367,252,4
41367,255,4
41367,264,2
41367,276,3
41367,294,2
41367,295,1
41367,298,1
41437,4,4
41437,5,5
41437,30,5
41437,32,1
41437,59,4
41437,62,1
41437,64,2
41437,67,1
41437,74,1
41437,81,2
41437,84,5
41437,87,1
41437,97,1
41437,111,1
41437,120,1
41437,126,4
41437,128,5
41437,137,1
41437,144,1
41437,146,1
41437,154,4
41437,166,3
41437,180,5
41437,182,5
41437,188,5
41437,196,5
41437,219,3
41437,229,1
41437,241,1
41437,249,1
41437,252,4
41437,255,2
41437,264,5
41437,276,5
41437,294,4
41437,295,2
41437,298,2
42057,4,4
42057,5,4
42057,30,4
42057,32,3
42057,59,2
42057,62,4
42057,64,1
42057,67,3
42057,74,3
42057,81,1
42057,84,4
42057,87,2
42057,97,2
42057,111,5
42057,120,5
42057,126,5
42057,128,4
42057,137,2
42057,144,3
42057,146,2
42057,154,4
42057,166,3
42057,180,3
42057,182,4
42057,188,4
42057,196,4
42057,219,3
42057,229,1
42057,241,1
42057,249,1
42057,252,2
42057,255,1
42057,264,4
42057,276,3
42057,294,3
42057,295,2
42057,298,4
42476,4,5
42476,5,4
42476,30,5
42476,32,5
42476,59,3
42476,62,2
42476,64,2
42476,67,3
42476,74,1
42476,81,1
42476,84,4
42476,87,5
42476,97,4
42476,111,5
42476,120,1
42476,126,4
42476,128,3
42476,137,5
42476,144,4
42476,146,1
42476,154,4
42476,166,5
42476,180,4
42476,182,5
42476,188,4
42476,196,4
42476,219,4
42476,229,4
42476,241,3
42476,249,2
42476,252,4
42476,255,2
42476,264,4
42476,276,4
42476,294,5
42476,295,2
42476,298,3
42554,4,4
42554,5,4
42554,30,4
42554,32,5
42554,59,5
42554,62,2
42554,64,1
42554,67,5
42554,74,3
42554,81,1
42554,84,1
42554,87,1
42554,97,1
42554,111,1
42554,120,1
42554,126,3
42554,128,4
42554,137,1
42554,144,3
42554,146,1
42554,154,1
42554,166,3
42554,180,1
42554,182,1
42554,188,3
42554,196,4
42554,219,4
42554,229,3
42554,241,3
42554,249,1
42554,252,5
42554,255,3
42554,264,2
42554,276,2
42554,294,4
42554,295,1
42554,298,3
43197,4,5
43197,5,5
43197,30,5
43197,32,5
43197,59,4
43197,62,5
43197,64,4
43197,67,4
43197,74,4
43197,81,3
43197,84,5
43197,87,5
43197,97,4
43197,111,4
43197,120,4
43197,126,5
43197,128,5
43197,137,5
43197,144,5
43197,146,4
43197,154,5
43197,166,5
43197,180,5
43197,182,5
43197,188,5
43197,196,5
43197,219,4
43197,229,4
43197,241,4
43197,249,4
43197,252,2
43197,255,3
43197,264,4
43197,276,4
43197,294,4
43197,295,2
43197,298,3
43352,4,5
43352,5,4
43352,30,5
43352,32,5
43352,59,5
43352,62,5
43352,64,5
43352,67,5
43352,74,5
43352,81,5
43352,84,3
43352,87,2
43352,97,1
43352,111,1
43352,120,5
43352,126,3
43352,128,5
43352,137,5
43352,144,5
43352,146,2
43352,154,2
43352,166,3
43352,180,5
43352,182,5
43352,188,3
43352,196,4
43352,219,5
43352,229,3
43352,241,5
43352,249,5
43352,252,5
43352,255,3
43352,264,5
43352,276,5
43352,294,5
43352,295,1
43352,298,5
43854,4,5
43854,5,5
43854,30,5
43854,32,2
43854,59,5
43854,62,5
43854,64,2
43854,67,2
43854,74,5
43854,81,1
43854,84,5
43854,87,5
43854,97,5
43854,111,5
43854,120,2
43854,126,5
43854,128,5
43854,137,4
43854,144,5
43854,146,5
43854,154,5
43854,166,5
43854,180,5
43854,182,3
43854,188,3
43854,196,2
43854,219,2
43854,229,5
43854,241,3
43854,249,1
43854,252,1
43854,255,2
43854,264,5
43854,276,2
43854,294,1
43854,295,5
43854,298,4
44685,4,4
44685,5,4
44685,30,5
44685,32,3
44685,59,2
44685,62,4
44685,64,3
44685,67,3
44685,74,5
44685,81,3
44685,84,2
44685,87,3
44685,97,2
44685,111,2
44685,120,2
44685,126,5
44685,128,5
44685,137,4
44685,144,5
44685,146,3
44685,154,3
44685,166,3
44685,180,4
44685,182,4
44685,188,5
44685,196,4
44685,219,4
44685,229,4
44685,241,4
44685,249,3
44685,252,1
44685,255,3
44685,264,3
44685,276,3
44685,294,4
44685,295,3
44685,298,3
44849,4,5
44849,5,2
44849,30,3
44849,32,5
44849,59,3
44849,62,1
44849,64,2
44849,67,2
44849,74,2
44849,81,5
44849,84,5
44849,87,4
44849,97,5
44849,111,4
44849,120,3
44849,126,5
44849,128,5
44849,137,5
44849,144,5
44849,146,1
44849,154,5
44849,166,5
44849,180,3
44849,182,5
44849,188,5
44849,196,5
44849,219,3
44849,229,2
44849,241,3
44849,249,4
44849,252,5
44849,255,5
44849,264,3
44849,276,1
44849,294,3
