condition_id;user_id;phase;interaction;rank;product_id;product_name;nutri_score;nutri_score_numeric;mean_nutri_top5
1;62b055a21e169809861b173d;after;1;1;264;Beef with fried rice and cauliflower;C;3;2.4
1;62b055a21e169809861b173d;after;1;2;436;Buttery Pork over mac and cheese;D;2;2.4
1;62b055a21e169809861b173d;after;1;3;458;Cheesy beef bowl ;D;2;2.4
1;62b055a21e169809861b173d;after;1;4;386;Smoky Pork belly with buttered corn & creamy pasta;D;2;2.4
1;62b055a21e169809861b173d;after;1;5;338;Steak strips with garlic butter noodles, asparagus, bell peppers & peas;C;3;2.4
1;62b055a21e169809861b173d;before;1;1;264;Beef with fried rice and cauliflower;C;3;2.4
1;62b055a21e169809861b173d;before;1;2;436;Buttery Pork over mac and cheese;D;2;2.4
1;62b055a21e169809861b173d;before;1;3;458;Cheesy beef bowl ;D;2;2.4
1;62b055a21e169809861b173d;before;1;4;386;Smoky Pork belly with buttered corn & creamy pasta;D;2;2.4
1;62b055a21e169809861b173d;before;1;5;338;Steak strips with garlic butter noodles, asparagus, bell peppers & peas;C;3;2.4
1;62b055a21e169809861b173d;before;2;1;461;Pork garlic butter noodles plate with zucchini;D;2;2.0
1;62b055a21e169809861b173d;before;2;2;476;Beef garlic butter noodles plate with fried onions;D;2;2.0
1;62b055a21e169809861b173d;before;2;3;464;Crispy Beef over butter rice;D;2;2.0
1;62b055a21e169809861b173d;before;2;4;403;Creamy veal with buttery mashed potatoes, celery, beetroot & mushrooms;D;2;2.0
1;62b055a21e169809861b173d;before;2;5;402;Pork belly with garlic butter noodles and bell peppers;D;2;2.0
1;62b055a21e169809861b173d;before;3;1;434;Herb Pork belly with creamed spinach & creamy pasta;D;2;2.2
1;62b055a21e169809861b173d;before;3;2;438;Veal with garlic butter noodles, cauliflower, & eggplant ;D;2;2.2
1;62b055a21e169809861b173d;before;3;3;269;Creamy Steak strips with fried onions & garlic butter noodles;C;3;2.2
1;62b055a21e169809861b173d;before;3;4;414;Smoky Roasted ham over fried rice;D;2;2.2
1;62b055a21e169809861b173d;before;3;5;387;Roasted Veal bowl with caramelized onions;D;2;2.2
1;62c5d0cfdf443d24e054d302;after;1;1;294;Duck brown rice plate with bell peppers;C;3;2.8
1;62c5d0cfdf443d24e054d302;after;1;2;337;Chicken and broccoli loaded fries mix;C;3;2.8
1;62c5d0cfdf443d24e054d302;after;1;3;375;Duck and buttered corn mac and cheese mix;D;2;2.8
1;62c5d0cfdf443d24e054d302;after;1;4;247;Chicken in soy sauce over creamy pasta;C;3;2.8
1;62c5d0cfdf443d24e054d302;after;1;5;307;Creamy Fried chicken over buttery mashed potatoes;C;3;2.8
1;62c5d0cfdf443d24e054d302;before;1;1;294;Duck brown rice plate with bell peppers;C;3;2.8
1;62c5d0cfdf443d24e054d302;before;1;2;337;Chicken and broccoli loaded fries mix;C;3;2.8
1;62c5d0cfdf443d24e054d302;before;1;3;375;Duck and buttered corn mac and cheese mix;D;2;2.8
1;62c5d0cfdf443d24e054d302;before;1;4;247;Chicken in soy sauce over creamy pasta;C;3;2.8
1;62c5d0cfdf443d24e054d302;before;1;5;307;Creamy Fried chicken over buttery mashed potatoes;C;3;2.8
1;62c5d0cfdf443d24e054d302;before;2;1;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;2.6
1;62c5d0cfdf443d24e054d302;before;2;2;300;Sesame Smoked turkey over bulgur;C;3;2.6
1;62c5d0cfdf443d24e054d302;before;2;3;279;Duck brown rice plate with mushrooms;C;3;2.6
1;62c5d0cfdf443d24e054d302;before;2;4;311;Smoked turkey and asparagus loaded fries mix;C;3;2.6
1;62c5d0cfdf443d24e054d302;before;2;5;585;Chicken bowl with fried rice, tomatoes, asparagus & fried peppers;E;1;2.6
1;62c5d0cfdf443d24e054d302;before;3;1;303;Duck with potatoes and zucchini;C;3;2.0
1;62c5d0cfdf443d24e054d302;before;3;2;341;Buttery Turkey with bell peppers & bulgur;C;3;2.0
1;62c5d0cfdf443d24e054d302;before;3;3;417;Mediterranean Turkey over cheesy potatoes;D;2;2.0
1;62c5d0cfdf443d24e054d302;before;3;4;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.0
1;62c5d0cfdf443d24e054d302;before;3;5;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.0
1;62dba63c6e7bd6308f5a7a13;after;1;1;459;Shrimp loaded fries plate;D;2;2.2
1;62dba63c6e7bd6308f5a7a13;after;1;2;470;Shrimp with loaded fries & vegetables;D;2;2.2
1;62dba63c6e7bd6308f5a7a13;after;1;3;380;Grilled Shrimp tempura bowl with squash;D;2;2.2
1;62dba63c6e7bd6308f5a7a13;after;1;4;238;Shrimp tempura with pasta, celery, bell peppers & leeks;B;4;2.2
1;62dba63c6e7bd6308f5a7a13;after;1;5;597;Shrimp in ranch sauce over loaded fries;E;1;2.2
1;62dba63c6e7bd6308f5a7a13;before;1;1;459;Shrimp loaded fries plate;D;2;2.2
1;62dba63c6e7bd6308f5a7a13;before;1;2;470;Shrimp with loaded fries & vegetables;D;2;2.2
1;62dba63c6e7bd6308f5a7a13;before;1;3;380;Grilled Shrimp tempura bowl with squash;D;2;2.2
1;62dba63c6e7bd6308f5a7a13;before;1;4;238;Shrimp tempura with pasta, celery, bell peppers & leeks;B;4;2.2
1;62dba63c6e7bd6308f5a7a13;before;1;5;597;Shrimp in ranch sauce over loaded fries;E;1;2.2
1;62dba63c6e7bd6308f5a7a13;before;2;1;309;Calamari in tahini sauce over udon noodles;C;3;2.2
1;62dba63c6e7bd6308f5a7a13;before;2;2;339;Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli;C;3;2.2
1;62dba63c6e7bd6308f5a7a13;before;2;3;582;Shrimp and asparagus cheesy potatoes mix;E;1;2.2
1;62dba63c6e7bd6308f5a7a13;before;2;4;340;Tangy Shrimp tempura over butter rice;C;3;2.2
1;62dba63c6e7bd6308f5a7a13;before;2;5;520;Creamy calamari with pasta & vegetables;E;1;2.2
1;62dba63c6e7bd6308f5a7a13;before;3;1;320;Shrimp tempura with couscous and bell peppers;C;3;3.2
1;62dba63c6e7bd6308f5a7a13;before;3;2;164;Calamari in soy sauce over quinoa;B;4;3.2
1;62dba63c6e7bd6308f5a7a13;before;3;3;262;Calamari with potatoes, carrots & broccoli;C;3;3.2
1;62dba63c6e7bd6308f5a7a13;before;3;4;455;Shrimp and buttered corn cheesy potatoes mix;D;2;3.2
1;62dba63c6e7bd6308f5a7a13;before;3;5;177;Calamari over bulgur;B;4;3.2
1;62e02b26e879244a99e852fa;after;1;1;324;Cheesy trout with quinoa, asparagus & broccoli;C;3;2.6
1;62e02b26e879244a99e852fa;after;1;2;261;Zesty Salmon over quinoa;C;3;2.6
1;62e02b26e879244a99e852fa;after;1;3;287;Seared tuna with butter rice and cabbage;C;3;2.6
1;62e02b26e879244a99e852fa;after;1;4;323;Cod and onions creamy pasta mix;C;3;2.6
1;62e02b26e879244a99e852fa;after;1;5;547;Creamy whitefish pasta with vegetables;E;1;2.6
1;62e02b26e879244a99e852fa;before;1;1;324;Cheesy trout with quinoa, asparagus & broccoli;C;3;2.6
1;62e02b26e879244a99e852fa;before;1;2;261;Zesty Salmon over quinoa;C;3;2.6
1;62e02b26e879244a99e852fa;before;1;3;287;Seared tuna with butter rice and cabbage;C;3;2.6
1;62e02b26e879244a99e852fa;before;1;4;323;Cod and onions creamy pasta mix;C;3;2.6
1;62e02b26e879244a99e852fa;before;1;5;547;Creamy whitefish pasta with vegetables;E;1;2.6
1;62e02b26e879244a99e852fa;before;2;1;282;Grilled Salmon over garlic butter noodles;C;3;2.2
1;62e02b26e879244a99e852fa;before;2;2;319;Hake with gnocchi, tomatoes, fried eggplant & cauliflower;C;3;2.2
1;62e02b26e879244a99e852fa;before;2;3;288;Mackerel and buttered corn creamy pasta mix;C;3;2.2
1;62e02b26e879244a99e852fa;before;2;4;559;Mediterranean Mackerel with cabbage & creamy pasta;E;1;2.2
1;62e02b26e879244a99e852fa;before;2;5;523;Whitefish bowl with cheesy potatoes & vegetables;E;1;2.2
1;62e02b26e879244a99e852fa;before;3;1;285;Grilled Salmon over udon noodles;C;3;2.6
1;62e02b26e879244a99e852fa;before;3;2;265;Anchovies with butter rice and roasted garlic;C;3;2.6
1;62e02b26e879244a99e852fa;before;3;3;248;Zesty Cod with caramelized onions & butter rice;C;3;2.6
1;62e02b26e879244a99e852fa;before;3;4;355;Sesame Fried fish bowl with kale;C;3;2.6
1;62e02b26e879244a99e852fa;before;3;5;526;Trout in cream sauce over cheesy potatoes;E;1;2.6
1;62e94bce63b1acd1a52c4e07;after;1;1;373;Duck with loaded fries and bell peppers;D;2;1.8
1;62e94bce63b1acd1a52c4e07;after;1;2;589;Creamy smoked turkey bowl with cabbage;E;1;1.8
1;62e94bce63b1acd1a52c4e07;after;1;3;337;Chicken and broccoli loaded fries mix;C;3;1.8
1;62e94bce63b1acd1a52c4e07;after;1;4;377;Smoked turkey bowl with cabbage;D;2;1.8
1;62e94bce63b1acd1a52c4e07;after;1;5;552;Creamy chicken with butter rice & vegetables;E;1;1.8
1;62e94bce63b1acd1a52c4e07;before;1;1;373;Duck with loaded fries and bell peppers;D;2;1.8
1;62e94bce63b1acd1a52c4e07;before;1;2;589;Creamy smoked turkey bowl with cabbage;E;1;1.8
1;62e94bce63b1acd1a52c4e07;before;1;3;337;Chicken and broccoli loaded fries mix;C;3;1.8
1;62e94bce63b1acd1a52c4e07;before;1;4;377;Smoked turkey bowl with cabbage;D;2;1.8
1;62e94bce63b1acd1a52c4e07;before;1;5;552;Creamy chicken with butter rice & vegetables;E;1;1.8
1;62e94bce63b1acd1a52c4e07;before;2;1;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;1.2
1;62e94bce63b1acd1a52c4e07;before;2;2;585;Chicken bowl with fried rice, tomatoes, asparagus & fried peppers;E;1;1.2
1;62e94bce63b1acd1a52c4e07;before;2;3;540;Duck in spicy mayo over fried rice;E;1;1.2
1;62e94bce63b1acd1a52c4e07;before;2;4;580;Buttery duck bowl with vegetables;E;1;1.2
1;62e94bce63b1acd1a52c4e07;before;2;5;433;Mediterranean Smoked turkey with fried onions & garlic butter noodles;D;2;1.2
1;62e94bce63b1acd1a52c4e07;before;3;1;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;1.8
1;62e94bce63b1acd1a52c4e07;before;3;2;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;1.8
1;62e94bce63b1acd1a52c4e07;before;3;3;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;1.8
1;62e94bce63b1acd1a52c4e07;before;3;4;417;Mediterranean Turkey over cheesy potatoes;D;2;1.8
1;62e94bce63b1acd1a52c4e07;before;3;5;390;Roasted Duck bowl with fried peppers;D;2;1.8
1;6361bfe81e0da4a406b33f1e;after;1;1;294;Duck brown rice plate with bell peppers;C;3;3.4
1;6361bfe81e0da4a406b33f1e;after;1;2;230;Turkey with potatoes, leeks, squash & carrots;B;4;3.4
1;6361bfe81e0da4a406b33f1e;after;1;3;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;3.4
1;6361bfe81e0da4a406b33f1e;after;1;4;375;Duck and buttered corn mac and cheese mix;D;2;3.4
1;6361bfe81e0da4a406b33f1e;after;1;5;213;Crispy pork with quinoa, green beans & mushrooms;B;4;3.4
1;6361bfe81e0da4a406b33f1e;before;1;1;294;Duck brown rice plate with bell peppers;C;3;3.4
1;6361bfe81e0da4a406b33f1e;before;1;2;230;Turkey with potatoes, leeks, squash & carrots;B;4;3.4
1;6361bfe81e0da4a406b33f1e;before;1;3;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;3.4
1;6361bfe81e0da4a406b33f1e;before;1;4;375;Duck and buttered corn mac and cheese mix;D;2;3.4
1;6361bfe81e0da4a406b33f1e;before;1;5;213;Crispy pork with quinoa, green beans & mushrooms;B;4;3.4
1;6361bfe81e0da4a406b33f1e;before;2;1;300;Sesame Smoked turkey over bulgur;C;3;3.0
1;6361bfe81e0da4a406b33f1e;before;2;2;171;Roasted Veal with celery & sweet potatoes;B;4;3.0
1;6361bfe81e0da4a406b33f1e;before;2;3;279;Duck brown rice plate with mushrooms;C;3;3.0
1;6361bfe81e0da4a406b33f1e;before;2;4;311;Smoked turkey and asparagus loaded fries mix;C;3;3.0
1;6361bfe81e0da4a406b33f1e;before;2;5;480;Creamy Turkey with zucchini & butter rice;D;2;3.0
1;6361bfe81e0da4a406b33f1e;before;3;1;214;Duck in lemon herb sauce over bulgur;B;4;3.4
1;6361bfe81e0da4a406b33f1e;before;3;2;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;3.4
1;6361bfe81e0da4a406b33f1e;before;3;3;303;Duck with potatoes and zucchini;C;3;3.4
1;6361bfe81e0da4a406b33f1e;before;3;4;237;Duck with gnocchi and mushrooms;B;4;3.4
1;6361bfe81e0da4a406b33f1e;before;3;5;131;Crispy Pork with green beans & brown rice;B;4;3.4
1;63d40b07bb1c70df419c127b;after;1;1;589;Creamy smoked turkey bowl with cabbage;E;1;1.2
1;63d40b07bb1c70df419c127b;after;1;2;593;Bbq ribs mac and cheese plate with fried eggplant;E;1;1.2
1;63d40b07bb1c70df419c127b;after;1;3;375;Duck and buttered corn mac and cheese mix;D;2;1.2
1;63d40b07bb1c70df419c127b;after;1;4;547;Creamy whitefish pasta with vegetables;E;1;1.2
1;63d40b07bb1c70df419c127b;after;1;5;492;Tangy Mackerel bowl with asparagus;E;1;1.2
1;63d40b07bb1c70df419c127b;before;1;1;589;Creamy smoked turkey bowl with cabbage;E;1;1.2
1;63d40b07bb1c70df419c127b;before;1;2;593;Bbq ribs mac and cheese plate with fried eggplant;E;1;1.2
1;63d40b07bb1c70df419c127b;before;1;3;375;Duck and buttered corn mac and cheese mix;D;2;1.2
1;63d40b07bb1c70df419c127b;before;1;4;547;Creamy whitefish pasta with vegetables;E;1;1.2
1;63d40b07bb1c70df419c127b;before;1;5;492;Tangy Mackerel bowl with asparagus;E;1;1.2
1;63d40b07bb1c70df419c127b;before;2;1;580;Buttery duck bowl with vegetables;E;1;1.2
1;63d40b07bb1c70df419c127b;before;2;2;585;Chicken bowl with fried rice, tomatoes, asparagus & fried peppers;E;1;1.2
1;63d40b07bb1c70df419c127b;before;2;3;566;Hake in cheese sauce over mac and cheese;E;1;1.2
1;63d40b07bb1c70df419c127b;before;2;4;457;Hake in cheese sauce over buttery mashed potatoes;D;2;1.2
1;63d40b07bb1c70df419c127b;before;2;5;540;Duck in spicy mayo over fried rice;E;1;1.2
1;63d40b07bb1c70df419c127b;before;3;1;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;1.2
1;63d40b07bb1c70df419c127b;before;3;2;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;1.2
1;63d40b07bb1c70df419c127b;before;3;3;554;Smoky Anchovies over buttery mashed potatoes;E;1;1.2
1;63d40b07bb1c70df419c127b;before;3;4;425;Cod with fried rice, roasted garlic & creamed spinach;D;2;1.2
1;63d40b07bb1c70df419c127b;before;3;5;526;Trout in cream sauce over cheesy potatoes;E;1;1.2
1;63ed0392b8b24c34aaf26310;after;1;1;330;Tangy Pork belly over brown rice;C;3;2.4
1;63ed0392b8b24c34aaf26310;after;1;2;213;Crispy pork with quinoa, green beans & mushrooms;B;4;2.4
1;63ed0392b8b24c34aaf26310;after;1;3;590;Crispy Veal over buttery mashed potatoes;E;1;2.4
1;63ed0392b8b24c34aaf26310;after;1;4;485;Bbq ribs with cheesy potatoes ;E;1;2.4
1;63ed0392b8b24c34aaf26310;after;1;5;297;Crispy Meatballs bowl with buttered corn;C;3;2.4
1;63ed0392b8b24c34aaf26310;before;1;1;330;Tangy Pork belly over brown rice;C;3;2.4
1;63ed0392b8b24c34aaf26310;before;1;2;213;Crispy pork with quinoa, green beans & mushrooms;B;4;2.4
1;63ed0392b8b24c34aaf26310;before;1;3;590;Crispy Veal over buttery mashed potatoes;E;1;2.4
1;63ed0392b8b24c34aaf26310;before;1;4;485;Bbq ribs with cheesy potatoes ;E;1;2.4
1;63ed0392b8b24c34aaf26310;before;1;5;297;Crispy Meatballs bowl with buttered corn;C;3;2.4
1;63ed0392b8b24c34aaf26310;before;2;1;300;Sesame Smoked turkey over bulgur;C;3;2.8
1;63ed0392b8b24c34aaf26310;before;2;2;171;Roasted Veal with celery & sweet potatoes;B;4;2.8
1;63ed0392b8b24c34aaf26310;before;2;3;541;Beef and buttered corn butter rice mix;E;1;2.8
1;63ed0392b8b24c34aaf26310;before;2;4;311;Smoked turkey and asparagus loaded fries mix;C;3;2.8
1;63ed0392b8b24c34aaf26310;before;2;5;279;Duck brown rice plate with mushrooms;C;3;2.8
1;63ed0392b8b24c34aaf26310;before;3;1;507;Roasted ham in bbq sauce over loaded fries;E;1;2.4
1;63ed0392b8b24c34aaf26310;before;3;2;341;Buttery Turkey with bell peppers & bulgur;C;3;2.4
1;63ed0392b8b24c34aaf26310;before;3;3;283;Sausage with cheesy potatoes, carrots, roasted garlic & beetroot;C;3;2.4
1;63ed0392b8b24c34aaf26310;before;3;4;131;Crispy Pork with green beans & brown rice;B;4;2.4
1;63ed0392b8b24c34aaf26310;before;3;5;512;Cheesy meatballs bowl with vegetables;E;1;2.4
1;644fdc8d0d748ff99020fcae;after;1;1;525;Fried tofu over creamy pasta with asparagus and cabbage;E;1;2.6
1;644fdc8d0d748ff99020fcae;after;1;2;67;Quinoa bowl with shrimp tempura & lemon herb sauce;A;5;2.6
1;644fdc8d0d748ff99020fcae;after;1;3;44;Mediterranean Shrimp over wild rice;A;5;2.6
1;644fdc8d0d748ff99020fcae;after;1;4;501;Kidney beans and mac and cheese mix;E;1;2.6
1;644fdc8d0d748ff99020fcae;after;1;5;536;Creamy Cheese omelette over garlic butter noodles;E;1;2.6
1;644fdc8d0d748ff99020fcae;before;1;1;525;Fried tofu over creamy pasta with asparagus and cabbage;E;1;2.6
1;644fdc8d0d748ff99020fcae;before;1;2;67;Quinoa bowl with shrimp tempura & lemon herb sauce;A;5;2.6
1;644fdc8d0d748ff99020fcae;before;1;3;44;Mediterranean Shrimp over wild rice;A;5;2.6
1;644fdc8d0d748ff99020fcae;before;1;4;501;Kidney beans and mac and cheese mix;E;1;2.6
1;644fdc8d0d748ff99020fcae;before;1;5;536;Creamy Cheese omelette over garlic butter noodles;E;1;2.6
1;644fdc8d0d748ff99020fcae;before;2;1;41;Crispy Shrimp tempura bowl with beetroot;A;5;3.4
1;644fdc8d0d748ff99020fcae;before;2;2;519;Kidney beans with buttery mashed potatoes and carrots;E;1;3.4
1;644fdc8d0d748ff99020fcae;before;2;3;100;Roasted Calamari bowl with peas;A;5;3.4
1;644fdc8d0d748ff99020fcae;before;2;4;61;Sesame Calamari bowl with broccoli;A;5;3.4
1;644fdc8d0d748ff99020fcae;before;2;5;529;Creamy paneer with butter rice & vegetables;E;1;3.4
1;644fdc8d0d748ff99020fcae;before;3;1;568;Creamy black bean & cheesy potato bowl with peas & asparagus;E;1;2.4
1;644fdc8d0d748ff99020fcae;before;3;2;75;Shrimp in tomato sauce with spinach & barley;A;5;2.4
1;644fdc8d0d748ff99020fcae;before;3;3;177;Calamari over bulgur;B;4;2.4
1;644fdc8d0d748ff99020fcae;before;3;4;594;Eggs with fried rice & vegetables;E;1;2.4
1;644fdc8d0d748ff99020fcae;before;3;5;488;Kidney beans and buttered corn loaded fries mix;E;1;2.4
1;654e381b51d046449fdfdd6e;after;1;1;597;Shrimp in ranch sauce over loaded fries;E;1;1.6
1;654e381b51d046449fdfdd6e;after;1;2;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.6
1;654e381b51d046449fdfdd6e;after;1;3;578;Shrimp tempura over butter rice;E;1;1.6
1;654e381b51d046449fdfdd6e;after;1;4;563;Shrimp tempura with fried rice and squash;E;1;1.6
1;654e381b51d046449fdfdd6e;after;1;5;238;Shrimp tempura with pasta, celery, bell peppers & leeks;B;4;1.6
1;654e381b51d046449fdfdd6e;before;1;1;597;Shrimp in ranch sauce over loaded fries;E;1;1.6
1;654e381b51d046449fdfdd6e;before;1;2;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.6
1;654e381b51d046449fdfdd6e;before;1;3;578;Shrimp tempura over butter rice;E;1;1.6
1;654e381b51d046449fdfdd6e;before;1;4;563;Shrimp tempura with fried rice and squash;E;1;1.6
1;654e381b51d046449fdfdd6e;before;1;5;238;Shrimp tempura with pasta, celery, bell peppers & leeks;B;4;1.6
1;654e381b51d046449fdfdd6e;before;2;1;339;Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli;C;3;2.8
1;654e381b51d046449fdfdd6e;before;2;2;340;Tangy Shrimp tempura over butter rice;C;3;2.8
1;654e381b51d046449fdfdd6e;before;2;3;309;Calamari in tahini sauce over udon noodles;C;3;2.8
1;654e381b51d046449fdfdd6e;before;2;4;582;Shrimp and asparagus cheesy potatoes mix;E;1;2.8
1;654e381b51d046449fdfdd6e;before;2;5;209;Shrimp udon noodles plate with asparagus;B;4;2.8
1;654e381b51d046449fdfdd6e;before;3;1;320;Shrimp tempura with couscous and bell peppers;C;3;2.6
1;654e381b51d046449fdfdd6e;before;3;2;262;Calamari with potatoes, carrots & broccoli;C;3;2.6
1;654e381b51d046449fdfdd6e;before;3;3;177;Calamari over bulgur;B;4;2.6
1;654e381b51d046449fdfdd6e;before;3;4;496;Shrimp tempura cheesy potatoes plate ;E;1;2.6
1;654e381b51d046449fdfdd6e;before;3;5;439;Shrimp tempura & butter rice mix;D;2;2.6
1;665ddf309813ddc0869e8780;after;1;1;297;Crispy Meatballs bowl with buttered corn;C;3;3.0
1;665ddf309813ddc0869e8780;after;1;2;243;Buttery Pork belly over creamy pasta;C;3;3.0
1;665ddf309813ddc0869e8780;after;1;3;254;Roasted ham with quinoa, sweet corn, cauliflower & bell peppers;C;3;3.0
1;665ddf309813ddc0869e8780;after;1;4;338;Steak strips with garlic butter noodles, asparagus, bell peppers & peas;C;3;3.0
1;665ddf309813ddc0869e8780;after;1;5;252;Roasted Sausage bowl with kale;C;3;3.0
1;665ddf309813ddc0869e8780;before;1;1;297;Crispy Meatballs bowl with buttered corn;C;3;3.0
1;665ddf309813ddc0869e8780;before;1;2;243;Buttery Pork belly over creamy pasta;C;3;3.0
1;665ddf309813ddc0869e8780;before;1;3;254;Roasted ham with quinoa, sweet corn, cauliflower & bell peppers;C;3;3.0
1;665ddf309813ddc0869e8780;before;1;4;338;Steak strips with garlic butter noodles, asparagus, bell peppers & peas;C;3;3.0
1;665ddf309813ddc0869e8780;before;1;5;252;Roasted Sausage bowl with kale;C;3;3.0
1;665ddf309813ddc0869e8780;before;2;1;356;Herb Veal over polenta;C;3;3.0
1;665ddf309813ddc0869e8780;before;2;2;332;Meatballs and eggplant polenta mix;C;3;3.0
1;665ddf309813ddc0869e8780;before;2;3;274;Tangy Pork belly over quinoa;C;3;3.0
1;665ddf309813ddc0869e8780;before;2;4;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.0
1;665ddf309813ddc0869e8780;before;2;5;343;Pork belly with wild rice, caramelized onions, peas & broccoli;C;3;3.0
1;665ddf309813ddc0869e8780;before;3;1;283;Sausage with cheesy potatoes, carrots, roasted garlic & beetroot;C;3;3.0
1;665ddf309813ddc0869e8780;before;3;2;272;rispy sausage with wild rice, cauliflower & tomatoes;C;3;3.0
1;665ddf309813ddc0869e8780;before;3;3;359;Pork with pasta and fried eggplant;C;3;3.0
1;665ddf309813ddc0869e8780;before;3;4;255;Meatballs in pesto over buttery mashed potatoes;C;3;3.0
1;665ddf309813ddc0869e8780;before;3;5;314;Veal with couscous, kale, cauliflower & tomatoes;C;3;3.0
1;6662102ca89d19b10f5439c6;after;1;1;501;Kidney beans and mac and cheese mix;E;1;1.4
1;6662102ca89d19b10f5439c6;after;1;2;500;Tofu fried rice plate with squash;E;1;1.4
1;6662102ca89d19b10f5439c6;after;1;3;536;Creamy Cheese omelette over garlic butter noodles;E;1;1.4
1;6662102ca89d19b10f5439c6;after;1;4;493;Herb Black beans bowl with bell peppers;E;1;1.4
1;6662102ca89d19b10f5439c6;after;1;5;308;Lentils in soy sauce over loaded fries;C;3;1.4
1;6662102ca89d19b10f5439c6;before;1;1;501;Kidney beans and mac and cheese mix;E;1;1.4
1;6662102ca89d19b10f5439c6;before;1;2;500;Tofu fried rice plate with squash;E;1;1.4
1;6662102ca89d19b10f5439c6;before;1;3;536;Creamy Cheese omelette over garlic butter noodles;E;1;1.4
1;6662102ca89d19b10f5439c6;before;1;4;493;Herb Black beans bowl with bell peppers;E;1;1.4
1;6662102ca89d19b10f5439c6;before;1;5;308;Lentils in soy sauce over loaded fries;C;3;1.4
1;6662102ca89d19b10f5439c6;before;2;1;521;Cheesy lentils with vegetables & cheesy potatoes;E;1;1.8
1;6662102ca89d19b10f5439c6;before;2;2;275;Cheese omelette with sweet potatoes and leeks;C;3;1.8
1;6662102ca89d19b10f5439c6;before;2;3;321;Chickpeas in chimichurri over polenta;C;3;1.8
1;6662102ca89d19b10f5439c6;before;2;4;571;Lentils mac and cheese plate with tomatoes;E;1;1.8
1;6662102ca89d19b10f5439c6;before;2;5;576;Lentils with mac and cheese and mushrooms;E;1;1.8
1;6662102ca89d19b10f5439c6;before;3;1;599;Paneer creamy pasta with leeks, sweet corn & broccoli;E;1;1.2
1;6662102ca89d19b10f5439c6;before;3;2;435;Lentils with garlic butter noodles, leeks, fried eggplant & tomatoes;D;2;1.2
1;6662102ca89d19b10f5439c6;before;3;3;488;Kidney beans and buttered corn loaded fries mix;E;1;1.2
1;6662102ca89d19b10f5439c6;before;3;4;568;Creamy black bean & cheesy potato bowl with peas & asparagus;E;1;1.2
1;6662102ca89d19b10f5439c6;before;3;5;543;Eggs in honey mustard over creamy pasta;E;1;1.2
1;668da0990a6c6bc676b3d827;after;1;1;436;Buttery Pork over mac and cheese;D;2;2.0
1;668da0990a6c6bc676b3d827;after;1;2;382;Pork belly in bbq sauce over cheesy potatoes;D;2;2.0
1;668da0990a6c6bc676b3d827;after;1;3;376;Tangy Sausage over creamy pasta;D;2;2.0
1;668da0990a6c6bc676b3d827;after;1;4;458;Cheesy beef bowl ;D;2;2.0
1;668da0990a6c6bc676b3d827;after;1;5;383;Tangy Meatballs with buttered corn & fried rice;D;2;2.0
1;668da0990a6c6bc676b3d827;before;1;1;436;Buttery Pork over mac and cheese;D;2;2.0
1;668da0990a6c6bc676b3d827;before;1;2;382;Pork belly in bbq sauce over cheesy potatoes;D;2;2.0
1;668da0990a6c6bc676b3d827;before;1;3;376;Tangy Sausage over creamy pasta;D;2;2.0
1;668da0990a6c6bc676b3d827;before;1;4;458;Cheesy beef bowl ;D;2;2.0
1;668da0990a6c6bc676b3d827;before;1;5;383;Tangy Meatballs with buttered corn & fried rice;D;2;2.0
1;668da0990a6c6bc676b3d827;before;2;1;476;Beef garlic butter noodles plate with fried onions;D;2;2.0
1;668da0990a6c6bc676b3d827;before;2;2;461;Pork garlic butter noodles plate with zucchini;D;2;2.0
1;668da0990a6c6bc676b3d827;before;2;3;430;Sausage and asparagus fried rice mix;D;2;2.0
1;668da0990a6c6bc676b3d827;before;2;4;402;Pork belly with garlic butter noodles and bell peppers;D;2;2.0
1;668da0990a6c6bc676b3d827;before;2;5;450;Veal with butter rice, spinach & fried eggplant;D;2;2.0
1;668da0990a6c6bc676b3d827;before;3;1;438;Veal with garlic butter noodles, cauliflower, & eggplant ;D;2;2.0
1;668da0990a6c6bc676b3d827;before;3;2;477;Creamy Lamb bowl with caramelized onions;D;2;2.0
1;668da0990a6c6bc676b3d827;before;3;3;413;Veal with mac and cheese and tomatoes;D;2;2.0
