condition_id,user_id,phase,interaction,rank,product_id,product_name,nutri_score
6,5d358df3f7b9c100015af0d0,after,1,4,232,Buttery Roasted ham over rice,B
6,5d358df3f7b9c100015af0d0,after,1,5,535,Lamb in ranch sauce over butter rice,E
6,5d358df3f7b9c100015af0d0,after,2,1,270,Lamb in pesto over polenta,C
6,5d358df3f7b9c100015af0d0,after,2,2,170,"Veal with polenta, green beans, asparagus & sweet corn",B
6,5d358df3f7b9c100015af0d0,after,2,3,595,Mediterranean Meatballs with squash & creamy pasta,E
6,5d358df3f7b9c100015af0d0,after,2,4,343,"Pork belly with wild rice, caramelized onions, peas & broccoli",C
6,5d358df3f7b9c100015af0d0,after,2,5,331,"Crispy lamb with gnocchi, celery & cauliflower",C
6,5d358df3f7b9c100015af0d0,after,3,1,131,Crispy Pork with green beans & brown rice,B
6,5d358df3f7b9c100015af0d0,after,3,2,186,Crispy Lamb bowl with peas,B
6,5d358df3f7b9c100015af0d0,after,3,3,434,Herb Pork belly with creamed spinach & creamy pasta,D
6,5d358df3f7b9c100015af0d0,after,3,4,508,Zesty Meatballs bowl with creamed spinach,E
6,5d358df3f7b9c100015af0d0,after,3,5,328,"Cheesy lamb with fried rice, beetroot, sweet corn & onions",C
6,5d358df3f7b9c100015af0d0,before,1,1,386,Smoky Pork belly with buttered corn & creamy pasta,D
6,5d358df3f7b9c100015af0d0,before,1,2,535,Lamb in ranch sauce over butter rice,E
6,5d358df3f7b9c100015af0d0,before,1,3,593,Bbq ribs mac and cheese plate with fried eggplant,E
6,5d358df3f7b9c100015af0d0,before,1,4,330,Tangy Pork belly over brown rice,C
6,5d358df3f7b9c100015af0d0,before,1,5,217,"Roasted beef with couscous, mushrooms, carrots & peas",B
6,5d358df3f7b9c100015af0d0,before,2,1,595,Mediterranean Meatballs with squash & creamy pasta,E
6,5d358df3f7b9c100015af0d0,before,2,2,270,Lamb in pesto over polenta,C
6,5d358df3f7b9c100015af0d0,before,2,3,491,Meatballs and loaded fries mix,E
6,5d358df3f7b9c100015af0d0,before,2,4,522,Sesame Bbq ribs bowl with eggplant,E
6,5d358df3f7b9c100015af0d0,before,2,5,343,"Pork belly with wild rice, caramelized onions, peas & broccoli",C
6,5d358df3f7b9c100015af0d0,before,3,1,434,Herb Pork belly with creamed spinach & creamy pasta,D
6,5d358df3f7b9c100015af0d0,before,3,2,131,Crispy Pork with green beans & brown rice,B
6,5d358df3f7b9c100015af0d0,before,3,3,508,Zesty Meatballs bowl with creamed spinach,E
6,5d358df3f7b9c100015af0d0,before,3,4,544,Mediterranean Beef with sweet corn & fried rice,E
6,5d358df3f7b9c100015af0d0,before,3,5,533,Steak strips and tomatoes fried rice mix,E
6,5db1b1b6cd3329000ba29566,after,1,1,573,Crispy Trout bowl with squash,E
6,5db1b1b6cd3329000ba29566,after,1,2,57,Salmon with udon noodles & vegetables,A
6,5db1b1b6cd3329000ba29566,after,1,3,97,Seared tuna over couscous,A
6,5db1b1b6cd3329000ba29566,after,1,4,427,Creamy Hake over butter rice,D
6,5db1b1b6cd3329000ba29566,after,1,5,577,Trout and caramelized onions butter rice mix,E
6,5db1b1b6cd3329000ba29566,after,2,1,35,Mediterranean Seared tuna bowl with squash,A
6,5db1b1b6cd3329000ba29566,after,2,2,12,Cod with wild rice and cabbage,A
6,5db1b1b6cd3329000ba29566,after,2,3,551,Crispy Mackerel over cheesy potatoes,E
6,5db1b1b6cd3329000ba29566,after,2,4,288,Mackerel and buttered corn creamy pasta mix,C
6,5db1b1b6cd3329000ba29566,after,2,5,550,Tuna and mushrooms butter rice mix,E
6,5db1b1b6cd3329000ba29566,after,3,1,482,Mackerel with cheesy potatoes and sweet corn,E
6,5db1b1b6cd3329000ba29566,after,3,2,285,Grilled Salmon over udon noodles,C
6,5db1b1b6cd3329000ba29566,after,3,3,268,"Mackerel with brown rice, roasted garlic & squash",C
6,5db1b1b6cd3329000ba29566,after,3,4,88,Salmon in tomato sauce over potatoes,A
6,5db1b1b6cd3329000ba29566,after,3,5,511,Cheesy fried fish bowl with squash & spinach,E
6,5db1b1b6cd3329000ba29566,before,1,1,573,Crispy Trout bowl with squash,E
6,5db1b1b6cd3329000ba29566,before,1,2,577,Trout and caramelized onions butter rice mix,E
6,5db1b1b6cd3329000ba29566,before,1,3,492,Tangy Mackerel bowl with asparagus,E
6,5db1b1b6cd3329000ba29566,before,1,4,427,Creamy Hake over butter rice,D
6,5db1b1b6cd3329000ba29566,before,1,5,287,Seared tuna with butter rice and cabbage,C
6,5db1b1b6cd3329000ba29566,before,2,1,551,Crispy Mackerel over cheesy potatoes,E
6,5db1b1b6cd3329000ba29566,before,2,2,550,Tuna and mushrooms butter rice mix,E
6,5db1b1b6cd3329000ba29566,before,2,3,35,Mediterranean Seared tuna bowl with squash,A
6,5db1b1b6cd3329000ba29566,before,2,4,553,Cod garlic butter noodles plate with caramelized onions,E
6,5db1b1b6cd3329000ba29566,before,2,5,288,Mackerel and buttered corn creamy pasta mix,C
6,5db1b1b6cd3329000ba29566,before,3,1,482,Mackerel with cheesy potatoes and sweet corn,E
6,5db1b1b6cd3329000ba29566,before,3,2,511,Cheesy fried fish bowl with squash & spinach,E
6,5db1b1b6cd3329000ba29566,before,3,3,554,Smoky Anchovies over buttery mashed potatoes,E
6,5db1b1b6cd3329000ba29566,before,3,4,526,Trout in cream sauce over cheesy potatoes,E
6,5db1b1b6cd3329000ba29566,before,3,5,285,Grilled Salmon over udon noodles,C
6,5dbd9553e8be992d7ca6963e,after,1,1,373,Duck with loaded fries and bell peppers,D
6,5dbd9553e8be992d7ca6963e,after,1,2,552,Creamy chicken with butter rice & vegetables,E
6,5dbd9553e8be992d7ca6963e,after,1,3,371,"Turkey with creamy pasta, peas, asparagus & tomatoes",D
6,5dbd9553e8be992d7ca6963e,after,1,4,377,Smoked turkey bowl with cabbage,D
6,5dbd9553e8be992d7ca6963e,after,1,5,245,"Duck with butter rice, buttered corn, sweet corn & peas",C
6,5dbd9553e8be992d7ca6963e,after,2,1,374,Smoked turkey over loaded fries,D
6,5dbd9553e8be992d7ca6963e,after,2,2,569,Smoked turkey in cheese sauce over garlic butter noodles,E
6,5dbd9553e8be992d7ca6963e,after,2,3,480,Creamy Turkey with zucchini & butter rice,D
6,5dbd9553e8be992d7ca6963e,after,2,4,79,Tangy Chicken bowl with carrots,A
6,5dbd9553e8be992d7ca6963e,after,2,5,580,Buttery duck bowl with vegetables,E
6,5dbd9553e8be992d7ca6963e,after,3,1,546,Tangy Fried chicken with spinach & cheesy potatoes,E
6,5dbd9553e8be992d7ca6963e,after,3,2,390,Roasted Duck bowl with fried peppers,D
6,5dbd9553e8be992d7ca6963e,after,3,3,393,Buttery Fried chicken with fried peppers & mac and cheese,D
6,5dbd9553e8be992d7ca6963e,after,3,4,555,Turkey and buttered corn buttery mashed potatoes mix,E
6,5dbd9553e8be992d7ca6963e,after,3,5,87,Roasted Chicken bowl with beetroot,A
6,5dbd9553e8be992d7ca6963e,before,1,1,552,Creamy chicken with butter rice & vegetables,E
6,5dbd9553e8be992d7ca6963e,before,1,2,373,Duck with loaded fries and bell peppers,D
6,5dbd9553e8be992d7ca6963e,before,1,3,589,Creamy smoked turkey bowl with cabbage,E
6,5dbd9553e8be992d7ca6963e,before,1,4,371,"Turkey with creamy pasta, peas, asparagus & tomatoes",D
6,5dbd9553e8be992d7ca6963e,before,1,5,377,Smoked turkey bowl with cabbage,D
6,5dbd9553e8be992d7ca6963e,before,2,1,569,Smoked turkey in cheese sauce over garlic butter noodles,E
6,5dbd9553e8be992d7ca6963e,before,2,2,580,Buttery duck bowl with vegetables,E
6,5dbd9553e8be992d7ca6963e,before,2,3,585,"Chicken bowl with fried rice, tomatoes, asparagus & fried peppers",E
6,5dbd9553e8be992d7ca6963e,before,2,4,540,Duck in spicy mayo over fried rice,E
6,5dbd9553e8be992d7ca6963e,before,2,5,374,Smoked turkey over loaded fries,D
6,5dbd9553e8be992d7ca6963e,before,3,1,546,Tangy Fried chicken with spinach & cheesy potatoes,E
6,5dbd9553e8be992d7ca6963e,before,3,2,555,Turkey and buttered corn buttery mashed potatoes mix,E
6,5dbd9553e8be992d7ca6963e,before,3,3,390,Roasted Duck bowl with fried peppers,D
6,5dbd9553e8be992d7ca6963e,before,3,4,393,Buttery Fried chicken with fried peppers & mac and cheese,D
6,5dbd9553e8be992d7ca6963e,before,3,5,406,Turkey in bbq sauce over buttery mashed potatoes,D
6,5dee11c6d35cc34acae7c301,after,1,1,556,Hake cheesy potatoes plate with cauliflower,E
6,5dee11c6d35cc34acae7c301,after,1,2,245,"Duck with butter rice, buttered corn, sweet corn & peas",C
6,5dee11c6d35cc34acae7c301,after,1,3,547,Creamy whitefish pasta with vegetables,E
6,5dee11c6d35cc34acae7c301,after,1,4,492,Tangy Mackerel bowl with asparagus,E
6,5dee11c6d35cc34acae7c301,after,1,5,230,"Turkey with potatoes, leeks, squash & carrots",B
6,5dee11c6d35cc34acae7c301,after,2,1,583,Creamy cheesy mackerel mac & cheese with cauliflower & spinach,E
6,5dee11c6d35cc34acae7c301,after,2,2,278,Crispy Hake over garlic butter noodles,C
6,5dee11c6d35cc34acae7c301,after,2,3,553,Cod garlic butter noodles plate with caramelized onions,E
6,5dee11c6d35cc34acae7c301,after,2,4,523,Whitefish bowl with cheesy potatoes & vegetables,E
6,5dee11c6d35cc34acae7c301,after,2,5,60,Trout with sweet potatoes & vegetables,A
6,5dee11c6d35cc34acae7c301,after,3,1,482,Mackerel with cheesy potatoes and sweet corn,E
6,5dee11c6d35cc34acae7c301,after,3,2,592,Whitefish bowl with fried eggplant,E
6,5dee11c6d35cc34acae7c301,after,3,3,575,Fried fish with loaded fries and cauliflower,E
6,5dee11c6d35cc34acae7c301,after,3,4,581,Fried fish in ranch sauce over loaded fries,E
6,5dee11c6d35cc34acae7c301,after,3,5,66,Anchovies with wild rice & vegetables,A
6,5dee11c6d35cc34acae7c301,before,1,1,556,Hake cheesy potatoes plate with cauliflower,E
6,5dee11c6d35cc34acae7c301,before,1,2,547,Creamy whitefish pasta with vegetables,E
6,5dee11c6d35cc34acae7c301,before,1,3,492,Tangy Mackerel bowl with asparagus,E
6,5dee11c6d35cc34acae7c301,before,1,4,245,"Duck with butter rice, buttered corn, sweet corn & peas",C
6,5dee11c6d35cc34acae7c301,before,1,5,584,Hake in cheese sauce over creamy pasta,E
6,5dee11c6d35cc34acae7c301,before,2,1,583,Creamy cheesy mackerel mac & cheese with cauliflower & spinach,E
6,5dee11c6d35cc34acae7c301,before,2,2,553,Cod garlic butter noodles plate with caramelized onions,E
6,5dee11c6d35cc34acae7c301,before,2,3,523,Whitefish bowl with cheesy potatoes & vegetables,E
6,5dee11c6d35cc34acae7c301,before,2,4,566,Hake in cheese sauce over mac and cheese,E
6,5dee11c6d35cc34acae7c301,before,2,5,278,Crispy Hake over garlic butter noodles,C
6,5dee11c6d35cc34acae7c301,before,3,1,482,Mackerel with cheesy potatoes and sweet corn,E
6,5dee11c6d35cc34acae7c301,before,3,2,592,Whitefish bowl with fried eggplant,E
6,5dee11c6d35cc34acae7c301,before,3,3,575,Fried fish with loaded fries and cauliflower,E
6,5dee11c6d35cc34acae7c301,before,3,4,581,Fried fish in ranch sauce over loaded fries,E
6,5dee11c6d35cc34acae7c301,before,3,5,417,Mediterranean Turkey over cheesy potatoes,D
6,5e57e67bb836e0000d222062,after,1,1,564,Shrimp tempura and fried peppers butter rice mix,E
6,5e57e67bb836e0000d222062,after,1,2,470,Shrimp with loaded fries & vegetables,D
6,5e57e67bb836e0000d222062,after,1,3,11,Trout in chimichurri over udon noodles,A
6,5e57e67bb836e0000d222062,after,1,4,459,Shrimp loaded fries plate,D
6,5e57e67bb836e0000d222062,after,1,5,380,Grilled Shrimp tempura bowl with squash,D
6,5e57e67bb836e0000d222062,after,2,1,399,Grilled Shrimp tempura with eggplant & cheesy potatoes,D
6,5e57e67bb836e0000d222062,after,2,2,518,Grilled Shrimp bowl with mushrooms,E
6,5e57e67bb836e0000d222062,after,2,3,340,Tangy Shrimp tempura over butter rice,C
6,5e57e67bb836e0000d222062,after,2,4,209,Shrimp udon noodles plate with asparagus,B
6,5e57e67bb836e0000d222062,after,2,5,391,Paneer in honey mustard over loaded fries,D
6,5e57e67bb836e0000d222062,after,3,1,378,Crispy Shrimp over creamy pasta,D
6,5e57e67bb836e0000d222062,after,3,2,439,Shrimp tempura & butter rice mix,D
6,5e57e67bb836e0000d222062,after,3,3,388,Calamari in cream sauce over creamy pasta,D
6,5e57e67bb836e0000d222062,after,3,4,262,"Calamari with potatoes, carrots & broccoli",C
6,5e57e67bb836e0000d222062,after,3,5,455,Shrimp and buttered corn cheesy potatoes mix,D
6,5e57e67bb836e0000d222062,before,1,1,564,Shrimp tempura and fried peppers butter rice mix,E
6,5e57e67bb836e0000d222062,before,1,2,597,Shrimp in ranch sauce over loaded fries,E
6,5e57e67bb836e0000d222062,before,1,3,578,Shrimp tempura over butter rice,E
6,5e57e67bb836e0000d222062,before,1,4,470,Shrimp with loaded fries & vegetables,D
6,5e57e67bb836e0000d222062,before,1,5,563,Shrimp tempura with fried rice and squash,E
6,5e57e67bb836e0000d222062,before,2,1,518,Grilled Shrimp bowl with mushrooms,E
6,5e57e67bb836e0000d222062,before,2,2,399,Grilled Shrimp tempura with eggplant & cheesy potatoes,D
6,5e57e67bb836e0000d222062,before,2,3,529,Creamy paneer with butter rice & vegetables,E
6,5e57e67bb836e0000d222062,before,2,4,582,Shrimp and asparagus cheesy potatoes mix,E
6,5e57e67bb836e0000d222062,before,2,5,600,Kidney beans over loaded fries,E
6,5e57e67bb836e0000d222062,before,3,1,378,Crispy Shrimp over creamy pasta,D
6,5e57e67bb836e0000d222062,before,3,2,439,Shrimp tempura & butter rice mix,D
6,5e57e67bb836e0000d222062,before,3,3,496,Shrimp tempura cheesy potatoes plate ,E
6,5e57e67bb836e0000d222062,before,3,4,388,Calamari in cream sauce over creamy pasta,D
6,5e57e67bb836e0000d222062,before,3,5,455,Shrimp and buttered corn cheesy potatoes mix,D
6,5e84629868b86400086cce3e,after,1,1,474,"Tempeh with loaded fries, peas & cauliflower",D
6,5e84629868b86400086cce3e,after,1,2,454,Lentils in butter sauce over fried rice,D
6,5e84629868b86400086cce3e,after,1,3,9,Tangy Kidney beans over rice,A
6,5e84629868b86400086cce3e,after,1,4,432,Zesty Tempeh over buttery mashed potatoes,D
6,5e84629868b86400086cce3e,after,1,5,468,Cheese omelette and sweet corn butter rice mix,D
6,5e84629868b86400086cce3e,after,2,1,409,"Cheese omelette with cheesy potatoes, broccoli & creamed spinach",D
6,5e84629868b86400086cce3e,after,2,2,410,"Creamy black beans with cheesy potatoes, fried peppers & cauliflower",D
6,5e84629868b86400086cce3e,after,2,3,431,Sesame Kidney beans bowl with eggplant,D
6,5e84629868b86400086cce3e,after,2,4,420,"Fried tofu with buttery mashed potatoes, celery & spinach",D
6,5e84629868b86400086cce3e,after,2,5,151,Sesame Tempeh over pasta,B
6,5e84629868b86400086cce3e,after,3,1,384,Tangy Kidney beans over fried rice,D
6,5e84629868b86400086cce3e,after,3,2,45,Tangy Kidney beans bowl with sweet corn,A
6,5e84629868b86400086cce3e,after,3,3,426,Mediterranean Black beans over garlic butter noodles,D
6,5e84629868b86400086cce3e,after,3,4,389,Paneer in alfredo sauce over mac and cheese,D
6,5e84629868b86400086cce3e,after,3,5,422,Chickpeas over mac and cheese,D
6,5e84629868b86400086cce3e,before,1,1,474,"Tempeh with loaded fries, peas & cauliflower",D
6,5e84629868b86400086cce3e,before,1,2,454,Lentils in butter sauce over fried rice,D
6,5e84629868b86400086cce3e,before,1,3,432,Zesty Tempeh over buttery mashed potatoes,D
6,5e84629868b86400086cce3e,before,1,4,468,Cheese omelette and sweet corn butter rice mix,D
6,5e84629868b86400086cce3e,before,1,5,416,Paneer in cheese sauce over cheesy potatoes,D
6,5e84629868b86400086cce3e,before,2,1,409,"Cheese omelette with cheesy potatoes, broccoli & creamed spinach",D
6,5e84629868b86400086cce3e,before,2,2,410,"Creamy black beans with cheesy potatoes, fried peppers & cauliflower",D
6,5e84629868b86400086cce3e,before,2,3,431,Sesame Kidney beans bowl with eggplant,D
6,5e84629868b86400086cce3e,before,2,4,420,"Fried tofu with buttery mashed potatoes, celery & spinach",D
6,5e84629868b86400086cce3e,before,2,5,400,"Lentils with buttery mashed potatoes, fried peppers & fried eggplant",D
6,5e84629868b86400086cce3e,before,3,1,384,Tangy Kidney beans over fried rice,D
6,5e84629868b86400086cce3e,before,3,2,426,Mediterranean Black beans over garlic butter noodles,D
6,5e84629868b86400086cce3e,before,3,3,389,Paneer in alfredo sauce over mac and cheese,D
6,5e84629868b86400086cce3e,before,3,4,422,Chickpeas over mac and cheese,D
6,5e84629868b86400086cce3e,before,3,5,448,Paneer with creamy pasta & vegetables,D
6,5eb162b0dc71ec243a783edc,after,1,1,470,Shrimp with loaded fries & vegetables,D
6,5eb162b0dc71ec243a783edc,after,1,2,380,Grilled Shrimp tempura bowl with squash,D
6,5eb162b0dc71ec243a783edc,after,1,3,459,Shrimp loaded fries plate,D
6,5eb162b0dc71ec243a783edc,after,1,4,578,Shrimp tempura over butter rice,E
6,5eb162b0dc71ec243a783edc,after,1,5,67,Quinoa bowl with shrimp tempura & lemon herb sauce,A
6,5eb162b0dc71ec243a783edc,after,2,1,399,Grilled Shrimp tempura with eggplant & cheesy potatoes,D
6,5eb162b0dc71ec243a783edc,after,2,2,395,"Shrimp with fried rice, sweet corn & bell peppers",D
6,5eb162b0dc71ec243a783edc,after,2,3,582,Shrimp and asparagus cheesy potatoes mix,E
6,5eb162b0dc71ec243a783edc,after,2,4,520,Creamy calamari with pasta & vegetables,E
6,5eb162b0dc71ec243a783edc,after,2,5,40,Herb Calamari with tomatoes & potatoes,A
6,5eb162b0dc71ec243a783edc,after,3,1,439,Shrimp tempura & butter rice mix,D
6,5eb162b0dc71ec243a783edc,after,3,2,388,Calamari in cream sauce over creamy pasta,D
6,5eb162b0dc71ec243a783edc,after,3,3,378,Crispy Shrimp over creamy pasta,D
6,5eb162b0dc71ec243a783edc,after,3,4,455,Shrimp and buttered corn cheesy potatoes mix,D
6,5eb162b0dc71ec243a783edc,after,3,5,467,Shrimp with loaded fries and fried eggplant,D
6,5eb162b0dc71ec243a783edc,before,1,1,470,Shrimp with loaded fries & vegetables,D
6,5eb162b0dc71ec243a783edc,before,1,2,380,Grilled Shrimp tempura bowl with squash,D
6,5eb162b0dc71ec243a783edc,before,1,3,578,Shrimp tempura over butter rice,E
6,5eb162b0dc71ec243a783edc,before,1,4,459,Shrimp loaded fries plate,D
6,5eb162b0dc71ec243a783edc,before,1,5,597,Shrimp in ranch sauce over loaded fries,E
6,5eb162b0dc71ec243a783edc,before,2,1,399,Grilled Shrimp tempura with eggplant & cheesy potatoes,D
6,5eb162b0dc71ec243a783edc,before,2,2,395,"Shrimp with fried rice, sweet corn & bell peppers",D
6,5eb162b0dc71ec243a783edc,before,2,3,582,Shrimp and asparagus cheesy potatoes mix,E
6,5eb162b0dc71ec243a783edc,before,2,4,520,Creamy calamari with pasta & vegetables,E
6,5eb162b0dc71ec243a783edc,before,2,5,518,Grilled Shrimp bowl with mushrooms,E
6,5eb162b0dc71ec243a783edc,before,3,1,439,Shrimp tempura & butter rice mix,D
6,5eb162b0dc71ec243a783edc,before,3,2,388,Calamari in cream sauce over creamy pasta,D
6,5eb162b0dc71ec243a783edc,before,3,3,378,Crispy Shrimp over creamy pasta,D
6,5eb162b0dc71ec243a783edc,before,3,4,455,Shrimp and buttered corn cheesy potatoes mix,D
6,5eb162b0dc71ec243a783edc,before,3,5,545,Buttery Calamari over fried rice,E
6,5ee53385acfd3415744ceae7,after,1,1,386,Smoky Pork belly with buttered corn & creamy pasta,D
6,5ee53385acfd3415744ceae7,after,1,2,225,"Meatballs with bulgur, sweet corn, broccoli & onions",B
6,5ee53385acfd3415744ceae7,after,1,3,383,Tangy Meatballs with buttered corn & fried rice,D
6,5ee53385acfd3415744ceae7,after,1,4,213,"Crispy pork with quinoa, green beans & mushrooms",B
6,5ee53385acfd3415744ceae7,after,1,5,593,Bbq ribs mac and cheese plate with fried eggplant,E
6,5ee53385acfd3415744ceae7,after,2,1,402,Pork belly with garlic butter noodles and bell peppers,D
6,5ee53385acfd3415744ceae7,after,2,2,171,Roasted Veal with celery & sweet potatoes,B
6,5ee53385acfd3415744ceae7,after,2,3,476,Beef garlic butter noodles plate with fried onions,D
6,5ee53385acfd3415744ceae7,after,2,4,541,Beef and buttered corn butter rice mix,E
6,5ee53385acfd3415744ceae7,after,2,5,170,"Veal with polenta, green beans, asparagus & sweet corn",B
6,5ee53385acfd3415744ceae7,after,3,1,479,Tangy Pork belly over butter rice,D
6,5ee53385acfd3415744ceae7,after,3,2,233,"BBQ ribs with couscous, carrots & asparagus",B
6,5ee53385acfd3415744ceae7,after,3,3,586,Buttery Roasted ham with buttered corn & garlic butter noodles,E
6,5ee53385acfd3415744ceae7,after,3,4,372,"Lamb with butter rice, leeks, sweet corn & eggplant",D
6,5ee53385acfd3415744ceae7,after,3,5,94,Tangy Roasted ham bowl with cauliflower,A
6,5ee53385acfd3415744ceae7,before,1,1,386,Smoky Pork belly with buttered corn & creamy pasta,D
6,5ee53385acfd3415744ceae7,before,1,2,593,Bbq ribs mac and cheese plate with fried eggplant,E
6,5ee53385acfd3415744ceae7,before,1,3,490,Pork belly in ranch sauce over cheesy potatoes,E
6,5ee53385acfd3415744ceae7,before,1,4,383,Tangy Meatballs with buttered corn & fried rice,D
6,5ee53385acfd3415744ceae7,before,1,5,499,Sausage with mac and cheese and broccoli,E
6,5ee53385acfd3415744ceae7,before,2,1,402,Pork belly with garlic butter noodles and bell peppers,D
6,5ee53385acfd3415744ceae7,before,2,2,541,Beef and buttered corn butter rice mix,E
6,5ee53385acfd3415744ceae7,before,2,3,476,Beef garlic butter noodles plate with fried onions,D
6,5ee53385acfd3415744ceae7,before,2,4,171,Roasted Veal with celery & sweet potatoes,B
6,5ee53385acfd3415744ceae7,before,2,5,464,Crispy Beef over butter rice,D
6,5ee53385acfd3415744ceae7,before,3,1,586,Buttery Roasted ham with buttered corn & garlic butter noodles,E
6,5ee53385acfd3415744ceae7,before,3,2,596,Pork in four cheese sauce over butter rice,E
6,5ee53385acfd3415744ceae7,before,3,3,479,Tangy Pork belly over butter rice,D
6,5ee53385acfd3415744ceae7,before,3,4,512,Cheesy meatballs bowl with vegetables,E
6,5ee53385acfd3415744ceae7,before,3,5,558,Meatballs & spicy mayo over cheesy potatoes,E
6,5efa02a5f512b17ea54f360a,after,1,1,373,Duck with loaded fries and bell peppers,D
6,5efa02a5f512b17ea54f360a,after,1,2,589,Creamy smoked turkey bowl with cabbage,E
6,5efa02a5f512b17ea54f360a,after,1,3,337,Chicken and broccoli loaded fries mix,C
6,5efa02a5f512b17ea54f360a,after,1,4,375,Duck and buttered corn mac and cheese mix,D
6,5efa02a5f512b17ea54f360a,after,1,5,245,"Duck with butter rice, buttered corn, sweet corn & peas",C
6,5efa02a5f512b17ea54f360a,after,2,1,374,Smoked turkey over loaded fries,D
6,5efa02a5f512b17ea54f360a,after,2,2,300,Sesame Smoked turkey over bulgur,C
6,5efa02a5f512b17ea54f360a,after,2,3,251,"Mediterranean chicken with butter rice, squash, eggplant & tomatoes",C
6,5efa02a5f512b17ea54f360a,after,2,4,585,"Chicken bowl with fried rice, tomatoes, asparagus & fried peppers",E
6,5efa02a5f512b17ea54f360a,after,2,5,401,Duck in cream sauce over cheesy potatoes,D
6,5efa02a5f512b17ea54f360a,after,3,1,546,Tangy Fried chicken with spinach & cheesy potatoes,E
6,5efa02a5f512b17ea54f360a,after,3,2,393,Buttery Fried chicken with fried peppers & mac and cheese,D
6,5efa02a5f512b17ea54f360a,after,3,3,303,Duck with potatoes and zucchini,C
6,5efa02a5f512b17ea54f360a,after,3,4,205,Duck over bulgur,B
6,5efa02a5f512b17ea54f360a,after,3,5,555,Turkey and buttered corn buttery mashed potatoes mix,E
6,5efa02a5f512b17ea54f360a,before,1,1,373,Duck with loaded fries and bell peppers,D
6,5efa02a5f512b17ea54f360a,before,1,2,589,Creamy smoked turkey bowl with cabbage,E
6,5efa02a5f512b17ea54f360a,before,1,3,552,Creamy chicken with butter rice & vegetables,E
6,5efa02a5f512b17ea54f360a,before,1,4,375,Duck and buttered corn mac and cheese mix,D
6,5efa02a5f512b17ea54f360a,before,1,5,337,Chicken and broccoli loaded fries mix,C
6,5efa02a5f512b17ea54f360a,before,2,1,585,"Chicken bowl with fried rice, tomatoes, asparagus & fried peppers",E
6,5efa02a5f512b17ea54f360a,before,2,2,580,Buttery duck bowl with vegetables,E
6,5efa02a5f512b17ea54f360a,before,2,3,374,Smoked turkey over loaded fries,D
6,5efa02a5f512b17ea54f360a,before,2,4,540,Duck in spicy mayo over fried rice,E
6,5efa02a5f512b17ea54f360a,before,2,5,569,Smoked turkey in cheese sauce over garlic butter noodles,E
6,5efa02a5f512b17ea54f360a,before,3,1,546,Tangy Fried chicken with spinach & cheesy potatoes,E
6,5efa02a5f512b17ea54f360a,before,3,2,555,Turkey and buttered corn buttery mashed potatoes mix,E
6,5efa02a5f512b17ea54f360a,before,3,3,393,Buttery Fried chicken with fried peppers & mac and cheese,D
6,5efa02a5f512b17ea54f360a,before,3,4,390,Roasted Duck bowl with fried peppers,D
6,5efa02a5f512b17ea54f360a,before,3,5,417,Mediterranean Turkey over cheesy potatoes,D
6,5f0219dce0d2de3a5179d1aa,after,1,1,382,Pork belly in bbq sauce over cheesy potatoes,D
6,5f0219dce0d2de3a5179d1aa,after,1,2,458,Cheesy beef bowl ,D
6,5f0219dce0d2de3a5179d1aa,after,1,3,376,Tangy Sausage over creamy pasta,D
6,5f0219dce0d2de3a5179d1aa,after,1,4,264,Beef with fried rice and cauliflower,C
6,5f0219dce0d2de3a5179d1aa,after,1,5,358,Pork belly loaded fries plate with sweet corn,C
6,5f0219dce0d2de3a5179d1aa,after,2,1,450,"Veal with butter rice, spinach & fried eggplant",D
6,5f0219dce0d2de3a5179d1aa,after,2,2,464,Crispy Beef over butter rice,D
6,5f0219dce0d2de3a5179d1aa,after,2,3,251,"Mediterranean chicken with butter rice, squash, eggplant & tomatoes",C
6,5f0219dce0d2de3a5179d1aa,after,2,4,356,Herb Veal over polenta,C
6,5f0219dce0d2de3a5179d1aa,after,2,5,430,Sausage and asparagus fried rice mix,D
6,5f0219dce0d2de3a5179d1aa,after,3,1,446,Veal and spinach cheesy potatoes mix,D
6,5f0219dce0d2de3a5179d1aa,after,3,2,387,Roasted Veal bowl with caramelized onions,D
6,5f0219dce0d2de3a5179d1aa,after,3,3,424,Smoky Pork belly over creamy pasta,D
6,5f0219dce0d2de3a5179d1aa,after,3,4,283,"Sausage with cheesy potatoes, carrots, roasted garlic & beetroot",C
6,5f0219dce0d2de3a5179d1aa,after,3,5,449,Pork bowl with creamy pasta & vegetables,D
6,5f0219dce0d2de3a5179d1aa,before,1,1,382,Pork belly in bbq sauce over cheesy potatoes,D
6,5f0219dce0d2de3a5179d1aa,before,1,2,590,Crispy Veal over buttery mashed potatoes,E
6,5f0219dce0d2de3a5179d1aa,before,1,3,458,Cheesy beef bowl ,D
6,5f0219dce0d2de3a5179d1aa,before,1,4,376,Tangy Sausage over creamy pasta,D
6,5f0219dce0d2de3a5179d1aa,before,1,5,593,Bbq ribs mac and cheese plate with fried eggplant,E
6,5f0219dce0d2de3a5179d1aa,before,2,1,450,"Veal with butter rice, spinach & fried eggplant",D
6,5f0219dce0d2de3a5179d1aa,before,2,2,464,Crispy Beef over butter rice,D
6,5f0219dce0d2de3a5179d1aa,before,2,3,541,Beef and buttered corn butter rice mix,E
