model,k,weights,mean_MAE,mean_MSE,mean_RMSE
content_based,4.0,"(0.3, 0.6, 0.1)",1.0135820089468386,1.6568384107138001,1.2868979344848714
content_based,5.0,"(0.3, 0.6, 0.1)",1.018698545594477,1.6311632085050696,1.2770041498983213
content_based,6.0,"(0.3, 0.6, 0.1)",1.0234144310514928,1.6091245552463094,1.2684111440958685
content_based,7.0,"(0.3, 0.6, 0.1)",1.0316325053588566,1.6113050622066083,1.269242637124151
content_based,8.0,"(0.3, 0.6, 0.1)",1.0344842930481963,1.606409320026098,1.267306383851462
content_based,9.0,"(0.3, 0.6, 0.1)",1.039034875650699,1.6031281754559135,1.2660216203549184
content_based,10.0,"(0.3, 0.6, 0.1)",1.0413205449157874,1.601857742861344,1.2654941023244641
content_based,15.0,"(0.3, 0.6, 0.1)",1.0495773448617547,1.6015704262560102,1.2653964596404603
content_based,20.0,"(0.3, 0.6, 0.1)",1.065426192980823,1.6294551998967424,1.276399541583564
content_based,25.0,"(0.3, 0.6, 0.1)",1.0782539878344006,1.6528490017413922,1.2855346198543143
content_based,30.0,"(0.3, 0.6, 0.1)",1.086142986901386,1.6675264593167387,1.2912208496207584
content_based,36.0,"(0.3, 0.6, 0.1)",1.0870904664862693,1.6696860922550865,1.2920588123388725
content_based,1.0,"(0.3, 0.7, 0.0)",1.1484197330366412,2.6094612837364406,1.6150866613614512
content_based,2.0,"(0.3, 0.7, 0.0)",1.0553594383486824,1.9930208238342686,1.4113659700148127
content_based,3.0,"(0.3, 0.7, 0.0)",1.0386926276248594,1.7976134783037891,1.340217920469863
content_based,4.0,"(0.3, 0.7, 0.0)",1.0341812302233055,1.7138353744617318,1.3087532460254114
content_based,5.0,"(0.3, 0.7, 0.0)",1.0346534914042826,1.6759294128697448,1.294293911134887
content_based,6.0,"(0.3, 0.7, 0.0)",1.03595056213376,1.6421295941897491,1.2812545649149136
content_based,7.0,"(0.3, 0.7, 0.0)",1.0391872500885408,1.634654578683189,1.2783630820772238
content_based,8.0,"(0.3, 0.7, 0.0)",1.039433493880641,1.625519648430798,1.2747790124261609
content_based,9.0,"(0.3, 0.7, 0.0)",1.0409416278626622,1.6192366635596998,1.272325116480221
content_based,10.0,"(0.3, 0.7, 0.0)",1.0429213880013635,1.6178116527475837,1.2717875551391131
content_based,15.0,"(0.3, 0.7, 0.0)",1.0602784456653722,1.635521931383029,1.2787444599380169
content_based,20.0,"(0.3, 0.7, 0.0)",1.0686962110212472,1.641232815112981,1.2809962795384053
content_based,25.0,"(0.3, 0.7, 0.0)",1.0808656971903623,1.6605104753302526,1.2885002950075735
content_based,30.0,"(0.3, 0.7, 0.0)",1.0877762738209382,1.6721638413809046,1.2930139422692228
content_based,36.0,"(0.3, 0.7, 0.0)",1.0888959049590343,1.6749646830700695,1.2940997570507815
content_based,1.0,"(0.4, 0.0, 0.6)",1.133190421144361,2.581683911016181,1.6065581111259377
content_based,2.0,"(0.4, 0.0, 0.6)",1.049269835517667,1.9492922716656829,1.3958063743734972
content_based,3.0,"(0.4, 0.0, 0.6)",1.028532524300822,1.7799936574804778,1.3338987459755498
content_based,4.0,"(0.4, 0.0, 0.6)",1.0175929346538326,1.6894536774947124,1.2995586085357371
content_based,5.0,"(0.4, 0.0, 0.6)",1.0143333739047187,1.6464349679896233,1.2829356147952446
content_based,6.0,"(0.4, 0.0, 0.6)",1.015675801360381,1.6258306459013874,1.2748633197374304
content_based,7.0,"(0.4, 0.0, 0.6)",1.0171493112008498,1.611591873311535,1.26926146400189
content_based,8.0,"(0.4, 0.0, 0.6)",1.0187838625862637,1.6024621840671156,1.2656692022487703
content_based,9.0,"(0.4, 0.0, 0.6)",1.0179587813338833,1.5899207799387485,1.2607078447022384
content_based,10.0,"(0.4, 0.0, 0.6)",1.019927731183826,1.5851151445009628,1.2588097428768914
content_based,15.0,"(0.4, 0.0, 0.6)",1.0278035847556335,1.5765817324373916,1.2554461598260636
content_based,20.0,"(0.4, 0.0, 0.6)",1.0342947111007135,1.5797520353742218,1.2567105005484227
content_based,25.0,"(0.4, 0.0, 0.6)",1.039738495036028,1.5863203216554902,1.2593220873117372
content_based,30.0,"(0.4, 0.0, 0.6)",1.041834302091857,1.5893933232664719,1.2605402004510082
content_based,36.0,"(0.4, 0.0, 0.6)",1.0418596952512291,1.5895241629627141,1.2605925794779247
content_based,1.0,"(0.4, 0.1, 0.5)",1.1295184836309715,2.562116431383625,1.600439395783053
content_based,2.0,"(0.4, 0.1, 0.5)",1.0490638922497686,1.9460239066175096,1.3946905393405995
content_based,3.0,"(0.4, 0.1, 0.5)",1.0247791467565484,1.7652017573798198,1.3282234773810808
content_based,4.0,"(0.4, 0.1, 0.5)",1.0114738926946476,1.6652620582647526,1.2902109668178405
content_based,5.0,"(0.4, 0.1, 0.5)",1.0075881995119125,1.6199466478800553,1.2725650938281508
content_based,6.0,"(0.4, 0.1, 0.5)",1.011171651881026,1.6020899018602264,1.2655188916830558
content_based,7.0,"(0.4, 0.1, 0.5)",1.0125148440933378,1.5856296427646974,1.2589890050218373
content_based,8.0,"(0.4, 0.1, 0.5)",1.0149144151129301,1.5781018458416678,1.2560272653981568
content_based,9.0,"(0.4, 0.1, 0.5)",1.0160105947439804,1.5682616935708071,1.2521223166449702
content_based,10.0,"(0.4, 0.1, 0.5)",1.017646952343781,1.560170685876242,1.248884878997896
content_based,15.0,"(0.4, 0.1, 0.5)",1.026682663895285,1.5556034942469614,1.2470768711083613
content_based,20.0,"(0.4, 0.1, 0.5)",1.0395752833483816,1.5693911640547245,1.2526221999995113
content_based,25.0,"(0.4, 0.1, 0.5)",1.0507863518172904,1.5868734886826796,1.2595809176292412
content_based,30.0,"(0.4, 0.1, 0.5)",1.0570323213898425,1.598544976658593,1.2642107287993807
content_based,36.0,"(0.4, 0.1, 0.5)",1.0574994132327504,1.5995877518597728,1.264624137100712
content_based,1.0,"(0.4, 0.2, 0.4)",1.1343618713298773,2.5775831156284275,1.605119371130097
content_based,2.0,"(0.4, 0.2, 0.4)",1.047785584892276,1.9543483745247527,1.3974067462186341
content_based,3.0,"(0.4, 0.2, 0.4)",1.0193617294596173,1.7537034146463473,1.323853101259346
content_based,4.0,"(0.4, 0.2, 0.4)",1.0125107779111715,1.6679087871037468,1.2911914810442995
content_based,5.0,"(0.4, 0.2, 0.4)",1.007208207814485,1.6166763672804538,1.2713217408386603
content_based,6.0,"(0.4, 0.2, 0.4)",1.012382868306335,1.6003902314676233,1.2648949608998374
content_based,7.0,"(0.4, 0.2, 0.4)",1.0184470668964472,1.5941531373286812,1.2624244698538285
content_based,8.0,"(0.4, 0.2, 0.4)",1.0199785825102503,1.584258276975826,1.258505757488202
content_based,9.0,"(0.4, 0.2, 0.4)",1.0201208163153903,1.5709920913381898,1.2531897996360113
content_based,10.0,"(0.4, 0.2, 0.4)",1.0218587180674719,1.5630186478683963,1.2499928501920017
content_based,15.0,"(0.4, 0.2, 0.4)",1.0323615910464998,1.5604729188272752,1.249028162331629
content_based,20.0,"(0.4, 0.2, 0.4)",1.046021449244692,1.5811733280100762,1.2573242377850544
content_based,25.0,"(0.4, 0.2, 0.4)",1.058726890501711,1.6020553495017231,1.2656189222506498
content_based,30.0,"(0.4, 0.2, 0.4)",1.0665143108035458,1.6169989941781175,1.2714988297490333
content_based,36.0,"(0.4, 0.2, 0.4)",1.0673976534437737,1.6188629242204968,1.2722322534409503
content_based,1.0,"(0.4, 0.3, 0.3)",1.1192069546627532,2.532123244246365,1.5910753316568162
content_based,2.0,"(0.4, 0.3, 0.3)",1.0448982094293402,1.9530290895701987,1.396870852279291
content_based,3.0,"(0.4, 0.3, 0.3)",1.0215190329517796,1.7555854475941217,1.324571862109082
content_based,4.0,"(0.4, 0.3, 0.3)",1.0122327174276737,1.66898223512552,1.2915964391794197
content_based,5.0,"(0.4, 0.3, 0.3)",1.0113783988169442,1.623592976167581,1.274057555652458
content_based,6.0,"(0.4, 0.3, 0.3)",1.0173789511580265,1.6082567020985206,1.268041330911275
content_based,7.0,"(0.4, 0.3, 0.3)",1.024050579518977,1.6041832452965679,1.2663994460890615
content_based,8.0,"(0.4, 0.3, 0.3)",1.0269557393342474,1.5964614126302457,1.2633452265862406
content_based,9.0,"(0.4, 0.3, 0.3)",1.0296769220079145,1.5874336622008791,1.259760128167256
content_based,10.0,"(0.4, 0.3, 0.3)",1.0308818969769928,1.5800251629762752,1.2568162572268964
content_based,15.0,"(0.4, 0.3, 0.3)",1.0376738041875653,1.5732224216950794,1.2541294824189986
content_based,20.0,"(0.4, 0.3, 0.3)",1.052574921928319,1.596246489026717,1.2633127146964092
content_based,25.0,"(0.4, 0.3, 0.3)",1.065044915485041,1.6175552290647441,1.2717291081223698
content_based,30.0,"(0.4, 0.3, 0.3)",1.0728736623895145,1.6320606136458469,1.2774108867575404
content_based,36.0,"(0.4, 0.3, 0.3)",1.0737930439799712,1.634069385634919,1.2781980442872065
content_based,1.0,"(0.4, 0.4, 0.2)",1.12967387808922,2.564462493377681,1.6011946488211326
content_based,2.0,"(0.4, 0.4, 0.2)",1.0539644453798735,1.976742673138551,1.4053086870553915
content_based,3.0,"(0.4, 0.4, 0.2)",1.0241626194025257,1.7600333238902295,1.3262781750385706
content_based,4.0,"(0.4, 0.4, 0.2)",1.0158101430407744,1.6757786158058416,1.2942527704412154
content_based,5.0,"(0.4, 0.4, 0.2)",1.0170327231751455,1.6376432342816911,1.2795560611493126
content_based,6.0,"(0.4, 0.4, 0.2)",1.0222953507712875,1.6179561417563402,1.2718638567191751
content_based,7.0,"(0.4, 0.4, 0.2)",1.0302932489949947,1.618021291269137,1.271857694410485
content_based,8.0,"(0.4, 0.4, 0.2)",1.0327227231756617,1.6099861500499526,1.2686902111121803
content_based,9.0,"(0.4, 0.4, 0.2)",1.035349205910902,1.598544663457453,1.2641679930665024
content_based,10.0,"(0.4, 0.4, 0.2)",1.0354993546457656,1.5896488387957528,1.2606436675482953
content_based,15.0,"(0.4, 0.4, 0.2)",1.0415735200421825,1.581543313901568,1.2574509225769985
content_based,20.0,"(0.4, 0.4, 0.2)",1.0570057015295375,1.6071339542933694,1.2676203204451841
content_based,25.0,"(0.4, 0.4, 0.2)",1.0696357594068888,1.629423769053855,1.2763877619642776
content_based,30.0,"(0.4, 0.4, 0.2)",1.0773558682972968,1.6436412072045123,1.2819368225802266
content_based,36.0,"(0.4, 0.4, 0.2)",1.0782901338792075,1.64571086088242,1.2827452464501277
content_based,1.0,"(0.4, 0.5, 0.1)",1.12967387808922,2.564462493377681,1.6011946488211326
content_based,2.0,"(0.4, 0.5, 0.1)",1.0540961209873942,1.9769145409494933,1.4053709241738797
content_based,3.0,"(0.4, 0.5, 0.1)",1.0245793242115298,1.7596868020751313,1.3261531987364594
content_based,4.0,"(0.4, 0.5, 0.1)",1.0164360385651943,1.6753860750445089,1.2941064815244268
content_based,5.0,"(0.4, 0.5, 0.1)",1.0187327236919854,1.6398657451072822,1.280423525097446
content_based,6.0,"(0.4, 0.5, 0.1)",1.0247029399785195,1.6227181329520453,1.273731693754153
content_based,7.0,"(0.4, 0.5, 0.1)",1.0342289889501317,1.627313191390876,1.2755069401525965
content_based,8.0,"(0.4, 0.5, 0.1)",1.0363856121569324,1.6180610024100048,1.2718683860719944
content_based,9.0,"(0.4, 0.5, 0.1)",1.038744790196764,1.6065695319737963,1.2673567854316192
content_based,10.0,"(0.4, 0.5, 0.1)",1.0386084744323194,1.5971099128962696,1.2636094050599889
content_based,15.0,"(0.4, 0.5, 0.1)",1.0448570412159701,1.5896592542523957,1.2606760383396143
content_based,20.0,"(0.4, 0.5, 0.1)",1.0602996999035832,1.6158518770299353,1.2710559283897778
content_based,25.0,"(0.4, 0.5, 0.1)",1.0729974921348682,1.638503475836869,1.2799406476668647
content_based,30.0,"(0.4, 0.5, 0.1)",1.08069737169743,1.6526735149810947,1.2854552943198054
content_based,36.0,"(0.4, 0.5, 0.1)",1.0816366880889778,1.654777260356734,1.2862749969812939
content_based,1.0,"(0.4, 0.6, 0.0)",1.1470149473090805,2.6036849136908957,1.613274179204184
content_based,2.0,"(0.4, 0.6, 0.0)",1.0578716448769474,2.0076752070642243,1.4165294397314252
content_based,3.0,"(0.4, 0.6, 0.0)",1.0391408167632392,1.8050247042957204,1.3430078757597201
content_based,4.0,"(0.4, 0.6, 0.0)",1.032281628502878,1.715367594464545,1.3093539494830455
content_based,5.0,"(0.4, 0.6, 0.0)",1.0329133227650185,1.6753147964461572,1.2940583987313012
content_based,6.0,"(0.4, 0.6, 0.0)",1.0375654500069533,1.6509420943568762,1.2846445327715612
content_based,7.0,"(0.4, 0.6, 0.0)",1.039294776825494,1.64006566502797,1.2804410352293447
content_based,8.0,"(0.4, 0.6, 0.0)",1.0389005195418544,1.6264695716530553,1.2751674408165337
content_based,9.0,"(0.4, 0.6, 0.0)",1.0384220800894493,1.612740888685675,1.2697729123634223
content_based,10.0,"(0.4, 0.6, 0.0)",1.0402907048035637,1.6110643328677061,1.269122917172234
content_based,15.0,"(0.4, 0.6, 0.0)",1.055923590169473,1.6237043199545653,1.2741117263712607
content_based,20.0,"(0.4, 0.6, 0.0)",1.0642928621406758,1.6291308403891034,1.276260945857453
content_based,25.0,"(0.4, 0.6, 0.0)",1.0763208100349242,1.6478676892433441,1.283583758403325
content_based,30.0,"(0.4, 0.6, 0.0)",1.0831568236122429,1.6592840563656677,1.2880227810863825
content_based,36.0,"(0.4, 0.6, 0.0)",1.0842390533810549,1.6619976287413276,1.289078903751463
content_based,1.0,"(0.5, 0.0, 0.5)",1.133190421144361,2.581683911016181,1.6065581111259377
content_based,2.0,"(0.5, 0.0, 0.5)",1.0495253904269461,1.953319043609363,1.3972402314300079
content_based,3.0,"(0.5, 0.0, 0.5)",1.0306073699875833,1.7932263758548568,1.3388258278521612
content_based,4.0,"(0.5, 0.0, 0.5)",1.0210358891740399,1.7104571858867215,1.3075934787229357
content_based,5.0,"(0.5, 0.0, 0.5)",1.0177749867904808,1.6722607609965205,1.2929437013996845
content_based,6.0,"(0.5, 0.0, 0.5)",1.0187845309693004,1.6531896992000217,1.285528353900682
content_based,7.0,"(0.5, 0.0, 0.5)",1.0200336105200527,1.6396462832855778,1.2802347496665942
content_based,8.0,"(0.5, 0.0, 0.5)",1.021133235857572,1.6301447589538895,1.2765217922870065
content_based,9.0,"(0.5, 0.0, 0.5)",1.0199726762087287,1.6175086676296135,1.2715680419889608
content_based,10.0,"(0.5, 0.0, 0.5)",1.021010841084803,1.6109429781084983,1.2689937587701494
content_based,15.0,"(0.5, 0.0, 0.5)",1.026230557584888,1.5953547144805271,1.2628677082619846
content_based,20.0,"(0.5, 0.0, 0.5)",1.031083914700269,1.593153860050501,1.2620021298836863
content_based,25.0,"(0.5, 0.0, 0.5)",1.0352609190358284,1.595528218493671,1.262946702661368
content_based,30.0,"(0.5, 0.0, 0.5)",1.0370772809207536,1.5972465946385281,1.263626729987946
content_based,36.0,"(0.5, 0.0, 0.5)",1.0371081131386795,1.597335594678719,1.2636625686047447
content_based,1.0,"(0.5, 0.1, 0.4)",1.131083548158141,2.568998148783508,1.6024831913074178
content_based,2.0,"(0.5, 0.1, 0.4)",1.0486211659664935,1.948136177005328,1.3953477403953602
content_based,3.0,"(0.5, 0.1, 0.4)",1.0235988567116983,1.7738021262014023,1.331411510456608
content_based,4.0,"(0.5, 0.1, 0.4)",1.0126776162797644,1.6796520027686341,1.2957244470396123
content_based,5.0,"(0.5, 0.1, 0.4)",1.0090029217053451,1.6387534995072095,1.2799328014575444
content_based,6.0,"(0.5, 0.1, 0.4)",1.0128175465079379,1.621168636937611,1.2730232628440015
content_based,7.0,"(0.5, 0.1, 0.4)",1.0143771757890232,1.6052170915906578,1.2667213458698274
content_based,8.0,"(0.5, 0.1, 0.4)",1.0163847401650368,1.5962977296051668,1.26321567719511
content_based,9.0,"(0.5, 0.1, 0.4)",1.016845283814132,1.5853208841489719,1.2588863213198922
content_based,10.0,"(0.5, 0.1, 0.4)",1.0177394682365848,1.5758500761165717,1.2551192027167226
content_based,15.0,"(0.5, 0.1, 0.4)",1.0250083244792823,1.5641540651227555,1.2504709636813176
content_based,20.0,"(0.5, 0.1, 0.4)",1.0363557335973865,1.5711670907713187,1.253312769023474
content_based,25.0,"(0.5, 0.1, 0.4)",1.046011569426567,1.5832549609306006,1.2581316970382128
content_based,30.0,"(0.5, 0.1, 0.4)",1.0519269204023896,1.5931559338893266,1.2620673350363572
content_based,36.0,"(0.5, 0.1, 0.4)",1.0523891545028496,1.5941367312305794,1.2624562602822178
content_based,1.0,"(0.5, 0.2, 0.3)",1.11920646771635,2.5324359944906583,1.591103375193462
content_based,2.0,"(0.5, 0.2, 0.3)",1.0483117782709026,1.9681119397459852,1.4023255544581033
content_based,3.0,"(0.5, 0.2, 0.3)",1.0238889795082182,1.7705442530820334,1.330170807427861
content_based,4.0,"(0.5, 0.2, 0.3)",1.0150161584701252,1.6821606307728882,1.2966700137370581
content_based,5.0,"(0.5, 0.2, 0.3)",1.0111776196316704,1.6352248493060444,1.2785840344184796
content_based,6.0,"(0.5, 0.2, 0.3)",1.0157556298671033,1.6178173554040298,1.2717577056224467
content_based,7.0,"(0.5, 0.2, 0.3)",1.0211029680125212,1.6114936732804928,1.269253432131483
content_based,8.0,"(0.5, 0.2, 0.3)",1.021502792019558,1.5971228309311376,1.2635624284000837
content_based,9.0,"(0.5, 0.2, 0.3)",1.0202493675093056,1.580443774751332,1.256953044295391
content_based,10.0,"(0.5, 0.2, 0.3)",1.0222905382563794,1.5732266996081932,1.254074067567824
content_based,15.0,"(0.5, 0.2, 0.3)",1.0304690641070262,1.5638881203317556,1.2503789351498256
content_based,20.0,"(0.5, 0.2, 0.3)",1.043294270084288,1.579619932588472,1.2566980501766842
content_based,25.0,"(0.5, 0.2, 0.3)",1.0546564770786826,1.5960514261455867,1.2632359233480404
content_based,30.0,"(0.5, 0.2, 0.3)",1.0620675015675491,1.609242447812722,1.268439049318631
content_based,36.0,"(0.5, 0.2, 0.3)",1.0629568936626321,1.6109587123450002,1.2691161232402222
content_based,1.0,"(0.5, 0.3, 0.2)",1.128424365798563,2.5607142000742797,1.6000074397146313
content_based,2.0,"(0.5, 0.3, 0.2)",1.049452724635214,1.9617626712055802,1.3999706932342453
content_based,3.0,"(0.5, 0.3, 0.2)",1.0248659774218958,1.7668835903867293,1.328836797405987
content_based,4.0,"(0.5, 0.3, 0.2)",1.0160446473728015,1.683488971068193,1.2972066310640833
content_based,5.0,"(0.5, 0.3, 0.2)",1.0155395030693355,1.6436247168173295,1.2818699715926924
content_based,6.0,"(0.5, 0.3, 0.2)",1.0194812172573022,1.6223741736056385,1.273574036370631
content_based,7.0,"(0.5, 0.3, 0.2)",1.0266020458622076,1.619584149133075,1.272444149136088
content_based,8.0,"(0.5, 0.3, 0.2)",1.0278762947210993,1.607585575534785,1.267715508455656
content_based,9.0,"(0.5, 0.3, 0.2)",1.0298638845300891,1.594860563422163,1.2626904953167397
content_based,10.0,"(0.5, 0.3, 0.2)",1.030471694790816,1.585316574159246,1.2589118586816928
content_based,15.0,"(0.5, 0.3, 0.2)",1.035376628566882,1.5707408428352454,1.2531349962425595
content_based,20.0,"(0.5, 0.3, 0.2)",1.049722551641762,1.5915590746324526,1.2614524988464066
content_based,25.0,"(0.5, 0.3, 0.2)",1.0617391891261654,1.6111501203820264,1.2692026261896097
content_based,30.0,"(0.5, 0.3, 0.2)",1.0690082178745612,1.6239649861064325,1.27423460254351
content_based,36.0,"(0.5, 0.3, 0.2)",1.0699318830680666,1.6258671927499297,1.2749818222085345
content_based,1.0,"(0.5, 0.4, 0.1)",1.12967387808922,2.564462493377681,1.6011946488211326
content_based,2.0,"(0.5, 0.4, 0.1)",1.054126251250269,1.9786950513188177,1.4059975816556105
content_based,3.0,"(0.5, 0.4, 0.1)",1.0250117104166063,1.7647130013168002,1.3280274658138682
content_based,4.0,"(0.5, 0.4, 0.1)",1.016514400246499,1.681489948535581,1.296442263245559
content_based,5.0,"(0.5, 0.4, 0.1)",1.0171540645651975,1.6443697643700232,1.2821652154347132
content_based,6.0,"(0.5, 0.4, 0.1)",1.0225306455088639,1.6258000390032041,1.2749221841978031
content_based,7.0,"(0.5, 0.4, 0.1)",1.0308780286142807,1.6263896693047137,1.275126476283304
content_based,8.0,"(0.5, 0.4, 0.1)",1.032277845428148,1.614934677484759,1.2706206209955542
content_based,9.0,"(0.5, 0.4, 0.1)",1.0342257766003418,1.6016902931703012,1.2654133979611657
content_based,10.0,"(0.5, 0.4, 0.1)",1.0342989947175407,1.5910729766774847,1.2612059915696217
content_based,15.0,"(0.5, 0.4, 0.1)",1.0395809278966788,1.5788191516823127,1.256360668537856
content_based,20.0,"(0.5, 0.4, 0.1)",1.0543043277241264,1.6016774593900505,1.2654613828066488
content_based,25.0,"(0.5, 0.4, 0.1)",1.0666165695377139,1.6226118569764847,1.2737132877584219
content_based,30.0,"(0.5, 0.4, 0.1)",1.0739763615910938,1.635806497789305,1.2788749416609835
content_based,36.0,"(0.5, 0.4, 0.1)",1.0749115639632374,1.6377990679620598,1.2796550742018575
content_based,1.0,"(0.5, 0.5, 0.0)",1.1470149473090805,2.6036849136908957,1.613274179204184
content_based,2.0,"(0.5, 0.5, 0.0)",1.0575363152528783,2.0080138027020467,1.4166402340602573
content_based,3.0,"(0.5, 0.5, 0.0)",1.0385870022008319,1.8069819080063414,1.3437252030012687
content_based,4.0,"(0.5, 0.5, 0.0)",1.0310472941304782,1.716961340461474,1.3099597433864971
content_based,5.0,"(0.5, 0.5, 0.0)",1.0303925067063529,1.6749703525467017,1.2939100873908234
content_based,6.0,"(0.5, 0.5, 0.0)",1.0343074085950736,1.6489235584355093,1.2838361256638406
content_based,7.0,"(0.5, 0.5, 0.0)",1.0357936985931047,1.6361028234518724,1.2788740130272527
content_based,8.0,"(0.5, 0.5, 0.0)",1.035436936310426,1.62148027350024,1.2731921498312944
content_based,9.0,"(0.5, 0.5, 0.0)",1.0347844644694884,1.6068906864885335,1.2674488820871153
content_based,10.0,"(0.5, 0.5, 0.0)",1.0363346283268766,1.6039273192341916,1.2662950231493886
content_based,15.0,"(0.5, 0.5, 0.0)",1.0510834594460743,1.61208179600638,1.2695365455061736
content_based,20.0,"(0.5, 0.5, 0.0)",1.0591630652320887,1.6163213318410812,1.271227832164511
content_based,25.0,"(0.5, 0.5, 0.0)",1.0709394307563145,1.6338477752083462,1.278108400410062
content_based,30.0,"(0.5, 0.5, 0.0)",1.077558618437386,1.6447350155661424,1.2823604526877954
content_based,36.0,"(0.5, 0.5, 0.0)",1.078614939126202,1.647317800637931,1.2833702402737346
content_based,1.0,"(0.6, 0.0, 0.4)",1.133190421144361,2.581683911016181,1.6065581111259377
content_based,2.0,"(0.6, 0.0, 0.4)",1.0499068596628396,1.9578934905046836,1.398869780781044
content_based,3.0,"(0.6, 0.0, 0.4)",1.0326232261519386,1.806925165261862,1.3439112885337787
content_based,4.0,"(0.6, 0.0, 0.4)",1.0243593559411095,1.7324381151425037,1.3159533861081525
content_based,5.0,"(0.6, 0.0, 0.4)",1.02165070640314,1.6998881198070201,1.3035678732373048
content_based,6.0,"(0.6, 0.0, 0.4)",1.022763739745272,1.6836243047315562,1.2972919547228183
content_based,7.0,"(0.6, 0.0, 0.4)",1.0239263227138995,1.6718847543431792,1.292735044103623
content_based,8.0,"(0.6, 0.0, 0.4)",1.0249087699652932,1.6628555724660004,1.2892360043529094
content_based,9.0,"(0.6, 0.0, 0.4)",1.0235702173872885,1.6507772513714425,1.2845500356221171
content_based,10.0,"(0.6, 0.0, 0.4)",1.023917406269991,1.6432286405147785,1.2816178943149634
content_based,15.0,"(0.6, 0.0, 0.4)",1.026478734913497,1.62268483010965,1.273606997167726
content_based,20.0,"(0.6, 0.0, 0.4)",1.0296060229183532,1.6158442551794487,1.270927376841395
content_based,25.0,"(0.6, 0.0, 0.4)",1.0325392126217223,1.6142945299569553,1.2703242447976932
content_based,30.0,"(0.6, 0.0, 0.4)",1.03394596782428,1.6146763638347097,1.2704754245632204
content_based,36.0,"(0.6, 0.0, 0.4)",1.0339710166050966,1.6147243858502922,1.270494993021178
content_based,1.0,"(0.6, 0.1, 0.3)",1.1310831818516125,2.5680602817140388,1.6022094849557376
content_based,2.0,"(0.6, 0.1, 0.3)",1.0473529122544296,1.9526409442450543,1.3969055924734883
content_based,3.0,"(0.6, 0.1, 0.3)",1.0219512299223734,1.776099081800589,1.3322666655989623
content_based,4.0,"(0.6, 0.1, 0.3)",1.016117528138536,1.7001533531538424,1.3035966986896526
content_based,5.0,"(0.6, 0.1, 0.3)",1.0140402821624352,1.664937802978643,1.290106739176562
content_based,6.0,"(0.6, 0.1, 0.3)",1.0165667974824135,1.6457779928927248,1.282613395557968
content_based,7.0,"(0.6, 0.1, 0.3)",1.019070598425803,1.6342476685407257,1.2781160160989802
content_based,8.0,"(0.6, 0.1, 0.3)",1.019017794781051,1.619666681028934,1.2723950678633176
content_based,9.0,"(0.6, 0.1, 0.3)",1.018761293747978,1.605278261291811,1.2667352559635738
content_based,10.0,"(0.6, 0.1, 0.3)",1.0190095159579826,1.5941956657581897,1.2623737156103834
content_based,15.0,"(0.6, 0.1, 0.3)",1.0238211791043843,1.574719729266932,1.2546730743728058
content_based,20.0,"(0.6, 0.1, 0.3)",1.0332156862066437,1.577112244483263,1.2556519101571262
content_based,25.0,"(0.6, 0.1, 0.3)",1.0417538494681093,1.584193990297456,1.258488993332582
content_based,30.0,"(0.6, 0.1, 0.3)",1.04739571377187,1.5919122031073154,1.261559865783084
content_based,36.0,"(0.6, 0.1, 0.3)",1.047890836298923,1.5927887365747615,1.2619092199833708
content_based,1.0,"(0.6, 0.2, 0.2)",1.1192069546627532,2.532123244246365,1.5910753316568162
content_based,2.0,"(0.6, 0.2, 0.2)",1.0458469581336793,1.9600394082772694,1.3993652148495193
content_based,3.0,"(0.6, 0.2, 0.2)",1.0247597674771562,1.7751047618876203,1.3318715417455713
content_based,4.0,"(0.6, 0.2, 0.2)",1.0167643009481808,1.6967047893594842,1.3022437708018821
content_based,5.0,"(0.6, 0.2, 0.2)",1.0143707552461934,1.6544589734525814,1.2860716732435684
content_based,6.0,"(0.6, 0.2, 0.2)",1.0184169262489617,1.6373155090488491,1.2793947754071848
content_based,7.0,"(0.6, 0.2, 0.2)",1.0228196431117902,1.6282339283887068,1.2758063269977034
content_based,8.0,"(0.6, 0.2, 0.2)",1.0241962780364866,1.6160203332912484,1.2710082952421284
content_based,9.0,"(0.6, 0.2, 0.2)",1.0252672539501333,1.6026202239982612,1.2657266429530276
content_based,10.0,"(0.6, 0.2, 0.2)",1.0256565632991637,1.5915309763022134,1.26134501697668
content_based,15.0,"(0.6, 0.2, 0.2)",1.0290397321372597,1.5687988393366976,1.2523321876045699
content_based,20.0,"(0.6, 0.2, 0.2)",1.0406277914904805,1.5795492151021562,1.256659692428512
content_based,25.0,"(0.6, 0.2, 0.2)",1.0513832581779112,1.5935617508522455,1.2622407096355999
content_based,30.0,"(0.6, 0.2, 0.2)",1.058068156273079,1.603894510048559,1.2663223551096827
content_based,36.0,"(0.6, 0.2, 0.2)",1.0589380794382024,1.6054585883979562,1.266940299681817
content_based,1.0,"(0.6, 0.3, 0.1)",1.12967387808922,2.564462493377681,1.6011946488211326
content_based,2.0,"(0.6, 0.3, 0.1)",1.0545885733066291,1.982029395955537,1.4071774870655762
content_based,3.0,"(0.6, 0.3, 0.1)",1.026129709498037,1.7730956054345413,1.3311581740047675
content_based,4.0,"(0.6, 0.3, 0.1)",1.017794968517278,1.6929532330192543,1.3008317464608146
content_based,5.0,"(0.6, 0.3, 0.1)",1.0172716024964825,1.6556639124224977,1.2865408801428937
